Review,Positive,Helpful Votes,Funny Votes
very awsome game. very addictive. i don't like turn based game but this game made me fall in love with it,True,1,0
"I don't usually like single player games, especially extremely long ones, but this is probably the BEST game I've ever played. The story is amazing and it is very fun to play, and is very customisable too!
It is very time consuming, though. You need at least an hour or two each session to really get through it. 
I've been recommending this game to everyone since I started. I'm almost finished with it now, but will probably do a few more play-throughs of it in the future. 
I got this on sale, but after playing I'd even recommend buying it full price.",True,3,0
"Some of my favorite games are Skyrim (all) and Fallout (all) and I often go back to those. BG3 has a richer relationships and interactions, which I'm a huge fan of. I fell in love with BG3 and keep playing it over and over. Best characters ever! I wish they could or would release DLC to make it even more in-depth. But they did a wonderful job. The voice acting is incredible and characters are exactly what I've wanted from a game.",True,1,0
"Larian did the series justice.  

As a fan of the old games, I was pleasantly surprised by how much consideration it pays the series. I had thought I had been spoiled on most everything, but there was still far more in there. The game is worthy of all flowers its received.",True,4,1
"bought this at full price because some doucher chinese american sexpat with a napoleon complex who lives in japan said it would ""make me better at DND"". I tried refunding it initially, but gave in because I was pestered enough to play it.

that said, it was fun. played it twice. I tend to like sim elements in games and I did a whole-ass evil playthrough stealing and killing whatever I wanted to. good communism simulator. 10/10.",True,1,0
"An outstanding game, very well-written and very reactive - full of consequences.

There are, perhaps, better-written RPGs (like Planescape: Torment, Arcanum, Fallout New Vegas, or even Baldur's Gate 2 - I can see a pattern here; and being just a notch below the best-written games ever made is meant as high praise). 
But the writing is constantly very, very good, and the overall structure of the story delivers satisfying reactions to the many action a player can effect on the game world. In terms of size, we've never had a story this good, this large, and this reactive - ever.

Whenever the game fought me on a choice, I felt like it was perfectly natural, and, in the end, the story wrapped up so well I simply didn't feel the need to reload and make different choices just before the end. It felt proper - and very satisfying.

Because I wanted everything to be done Right, I found it very stressful to play the game not knowing what the consequences of my actions will be. So, I watched two streams play the game before I was ... able to. And still, I re-did the first act 3 times, and the second act twice, with a full game time precisely double my save time (159 hours in the save, 320 hours in the game). So, if you're like me ... either watch the game played first, or play with a friend. This is the only 'negative' I can say about the game.

The game had been a bit rough at launch (nowhere near as buggy as BG2 at launch, but hey); by now it's all fixed up, optimised, and smooth-going. The developer has been amazing post-launch, as well. Instead of releasing paid DLCs or content packs, they've kept adding huge chunks of fully-integrated content, in normal patches. Like: fleshing out the endings, adding a very reactive prologue, and adding more customisation options, as requested by players.

So: outstanding experience, and a must-play.",True,1,0
"Well written. Fell in love with these characters. After 140 hours and some misty eyes, Ive finished the game and am ready for round two with some [ irl ] friends.",True,2,0
"There are good games and great games, and then there are games that change the gaming industry entirely, and raise the bar to another level. Baldur’s Gate III is that rare case that charts its own route, building on the best of what came before it and breaking new ground. With how responsive the game is to the specifics of your created character, it could be explored virtually forever with endless new stuff to discover tucked into millions of little corners. The world is intricate and wonderous enough to want to live in it, and the characters are so intriguing that you cherish every conversation and want to save them all, from themselves (and good luck doing that!). It’s an explosion of the imagination so powerful that it’s unthinkable that Larian was able to fit it all into one game, but they did. So, gather your party and venture forth!",True,1,0
"It's BG3... amazing characters and romances, fun gameplay and combat, absolutely gorgeous, interesting plotpoints, tons of freedom, and just an absurd amount of content. It has its flaws but at the day, there's a reason it swept the awards and maintains such a huge and dedicated fanbase.",True,1,0
"After over 600 hours, completing 3 whole playthroughs (with like 10 to still finish) AND still more content coming soon i think i can safely say this game deserves every award it ever got. I dont even play dnd irl but here i am. (Please dont add any more achievements im so close to finishing them all)",True,1,0
"This game is sick and tight.

If you play tabletop DnD, make one of your characters that you started and finished a campaign with (Mostly 5E, some Larian things sprinkled in) and play the exact same way in-game (I know this isn't very common, lol). A+++",True,1,0
"It's absolutely delightful.  It can be a little clunky here and there when trying to manage inventory or stay organized, but the moment to moment gameplay is a blast, the writing is fantastic, and the combat is tense.  It's a good game.  If you have no idea what you're doing like I did, just pick whatever looks neat and lean on a mod or two to keep you alive.  The amount of content here is absolutely intimidating, but it's really fun if you don't overthink it.  Unless you're into that, I don't kink shame.",True,0,0
"This game should have been called Divinity: Forgotten Realms. A fun experience, but lacking the classic CRPG sensibilities of the original games. For Divinity fans, I fully recommend, for fans of the older games looking for something similar, you're probably better off playing something by Owlcat.",True,0,0
"10/10 fun gameplay, I keep making new characters and loving different classes. I thought I would be bored with a martial class but after playing some paladin and a lot of throwing barb, I realized that Larian made all the classes fun(except for ranger, not sorry still sucks)",True,0,0
"AMAAAAZING GAMEEE!!!! Worth every penny. Already have 58 hours and will continue to get more. Every character is worth romancing. Every character is well thought out and has a wonderfully complex backstory. If you like DND, you will like this game. If you like combat based games, you will like this game. If you like roleplay games, you will like this game. If you like graphics that will make you CRY YOU WILL LIKE THIS GAME.",True,0,0
"This game is a masterpiece, from the characters to mechanics to the game play. The lore is incredible and kept me in shock the further I dug into the rabbits hole. It has so many places you can explore and on my second play through I managed to find other places I had not come across the first time. I fell in love with all of the characters, Their strengths and weaknesses and how they desire power or commit atrocities or maybe just their complete goodness. This game can be easy with mods, but I know it can be a huge challenge if you play a higher difficulty and fail to plan properly. I loved the access I had to mods and the customization i was given, even on vanilla I could appreciate the limitless customization options I was given for my character. This game takes a lot of strategy and some brains if you're playing on hard because you have to really use the classes each to their own advantage. It's a great game. Try it. I hope you fall in love with just as hard as I have.",True,0,0
"This game is amazing! Soon it will be cross console so PC & Console players can party together. There are endless mods for customizing appearance and game play that cost you nothing, you just need to purchase the game. No subscriptions, No micro-transactions, just endless fun. There is so many ways to play, with so many different outcomes. I've completed the game twice and am working on my 3rd run currently. The discord community that exists for the game is incredible, so if your new, go check that out for information and help or for other players to quest with. Play solo or with a party. Its an awesome game for anyone new to D&D or veteran players. If you enjoy atmospheric, choose your own adventure, fantasy or role-playing, you will love this game. Give it all the awards.",True,0,0
"I have a character with +5 perception but they miss almost every perception check that I come across. 
I fought the druids and accidentally lost the whole Tiefling population as a result of unexpected friendly fire and turning them hostile against me.
I killed 2 companions due to rolling a 1 both times in dialogue options.

I rate this a 10/10. The game makes me suffer just like any tabletop campaign does!",True,0,0
"Its BG3, everyone have already said how great it is and it does deserve its hype but I do wanna bring forth a few things to keep in mind, this is a bit nitpicky cause the game is otherwise so enjoyable there's little to complain about. 

Act 3 is unpolished and at times feels unfinished, understandable for such an ambitious game by a studio that had never done a game of this scale, but it left some of the conclusions to some character arcs feel... unfinished, and parts of the ending a bit rushed. Still love it, but the fall in Act 3 stops it from being a 10/10 to me. 

Otherwise it lives up to the hype and is a very strong 9/10 with great story, characters, gameplay and graphics.",True,0,0
Greatest campaign experience ive had in years. I missed games without micro transactions that make their profit from creating a great game and not battle passes or paid expansions,True,0,0
"
BG3 is absolutely amazing the story is gripping, the characters are incredibly well-written, and every choice you make truly impacts the game. The gameplay is super satisfying, with strategic combat and tons of freedom to handle situations your way. Visually, it’s stunning, and the soundtrack completely immerses you in the world. If you love RPGs, don’t even hesitate this game is a masterpiece imo",True,0,0
"Might be the greatest game ever made. Challenging and varied gameplay, fantastic characters, excellent writing, unique stories, and so much replay value. 10/10",True,0,0
"This is one of the best games I have ever played, I have had it since August of 2024. Throughout all the divers choices, beginning to end; it allows for endless playtime (literally), the different dialog based on race and class. I have no experience playing DnD, this was a very easy to learn and I am still learning. I would suggest getting it from the 20% off sale when it comes up every so often. For anyone who is interested, I will recommend this incredible game with all of my being. Thank you Larian for the incredible work that has been put it",True,0,0
"Easily one of the best game of all time. I personally don't understand the appeal for the nudity and what not in such a game but the rest is 10/10. 

Full of bugs, but with that endless content it's fully excusable. 

Do yourself a favor and play this game.",True,0,0
This has become simply my favorite game of all times. The amount of freedom and content you have is só satisfying. I love to roleplay as my character in the game and create a whole personality for her. I'm going to play this for years to come.,True,0,0
"Baldur’s Gate 3 is an incredible game with a rich, immersive story. The vast selection of races and classes offers endless possibilities for character creation, and the ability to add custom mods takes the experience even further. The graphics are stunning, and the dynamic, choice-driven storyline makes every playthrough feel fresh and unique. A must-have addition to my game library!",True,0,0
"If you like DnD and would like to play a solo campaign, baldur's gate 3 is the game for you. Romance? Check. Combat? Check. Idiotic moments? Check. Countless hours of sidequests? Check. The negative part is that mods may break the game, especially the ones not in the native mod engine. I've lost a 50+ hours game because of the mods breaking. Because of that and other known issues, SAVE OFTEN FOR THE LOVE OF GOD. Autosave doesn't happen all that often. Now if you'll excuse me, I shall go back to the Shadow-Cursed Lands. Farewell",True,0,0
"This is the game of the decade if not the turn of the century, this game is for the purists of pure gamers OR the casualist, it truly pleases the entire crowd. Well done Larian, well done!",True,0,0
Combat is not as good as Divinity Original Sin 2. But the story choices have way better mechanics. The narration over and the cinematic scenes are much improved as party members are now contributing to the conversation sometimes. Lots of beginning of the game customisation but not much later on as it is just levelling up 12 times and follow a job path unless you know specifically what you want from the other parts which would mostly involve following someone else's build. Short Rest Long Rest mechanic makes no sense here as they don't have much consequences.,True,0,0
"One of the greatest games ever created. Extremely in-depth characters, tons of choices that affect how the game and story goes, actively encourages creativity, lively and well written world, I can go on and on. It is simply one of, if not the best game ever created.",True,0,0
This game is literally endless fun like i have played this game on playstation i have about 900 hours and i can say that i'm still find out new things in this game and if you factor in mods you wont need any other story game for a while,True,0,0
"Incredible game. This set a new standard for not only rpgs, but for AAA games in general. Instead of pointing out how good the game is, its easier to say... its so good that if you don't like it then its a you issue. You either chose the wrong game or somehow choose to game when not actually being someone who enjoys games... to me those are the possibilities and i dont see any other.
Yes, this game is that good.",True,0,0
"""My first time playing any turn based/rpg game, Its great with friends but in my opinion its even better alone. Its nice to play and unwind on, an extremely good story"" - some nerd idk",True,0,0
A fantastic game with hours of story and able to play through multiple times and catch new things every time. Also the Devs love the game and you can really tell. with the addition of mods it creates a great community around the game.,True,0,0
"ive had this game for a month and i already have 140 hours on it someone kill me. anyways astarion and karlach are fucking awesome, this game has basically infinite replayability, and the story is so good",True,0,0
Good Job Larian reminding gaming companies there's still a lot of money to be made from excellent storytelling. Also that games can be inclusive without being cringey.,True,0,0
"Amazing game and soooo uch content to explore. Im pretty sure my steam is bugged with the played hours because i do not have 600+ hours to spend on a game.... but i do have 120+ hours of playtime, looking at my save files... Anyway i love that im playing the game and feel ok with settling with decisions ive made (i do ""save scum"" sometimes) and just get excited to start a new playthrough once im done with my first playthrough to try a different style of approach. really recommend. even for more casual gamers. Sometimes i dont play for weeks but im able to come back and scroll through the journal or previous saves to remind myself what has happened and jump straight back into where i was and keep enjoying the game.",True,0,0
"SEX!, incredible moans, shout out to voice actors. 
10/10 experience. 
would highly reccomend.",True,0,1
One of the best games I've played in my life. borderline addictive. 10/10 would not recommend,True,0,0
"Not only is this game a masterpiece of rpg and storytelling, the developers keep putting in new free content and love into it, evolving it every month with new endings, options, features and classes and more.

Stop reading reviews and just buy it.
I can't recommend this game enough",True,0,0
"Great R{G (after [patches), great graphics, interesting story line, but I would prefer not so many allies to choose from or any alternates besides basic party.  Too much switching about for me.

\",True,0,0
"This is a fantastic adaptation of the D&D 5e ruleset, with a compelling story and depth of characters and setting that isn't just fun on it's own, but should be able to help inspire DMs for new approaches at their own table. There's so much content that multiple playthroughs are easily justifiable and enjoyable, and enough of your choices matter to keep things fresh. At almost 1000 hours I'm STILL finding new options and interactions, and that's without every playing as one of the other companion origins.

Which, by the way, Larian is great at. Jumping off from the narrative chops of Divinity: Original Sin, they origin characters are deep and nuanced and interesting, with incredible stories that intertwine with each other and the main plot in beautiful ways. It's a shame WotC split ways with them, because they're a FANTASTIC studio that I'm definitely going to be watching closely going forward. And that says something; I'm not in the habit of caring much about particular studios, but Larian joins Owlcat as a name that instantly grabs my attention.",True,0,0
"Absolutely amazing game, so much replayability with different classes, even more subclasses that they'll add soon. Easily one of my top 5 favourite games of all time so far, and the way they listen to people and even added full modding support makes it feel like they actually care about their players. Great game with a great story, hoping to see even more great games from Larian that I will buy just because of this game.",True,0,0
"Great Table Top Turn based RPG,  Great captivating story, replay value is high. If you like RPG'S and turn based games you MUST play this game. GOTY for a reason.  I Strongly suggest you play this game.  Cross platform is coming soon so playing with friends is Epic.",True,0,0
"super fun time roleplaying with the companions, awesome friends and loved ones, or both! for once i'm actually good at combat in a game LOL",True,0,0
"Its actually scary how well thought out and well made this game is, with everything you can do being explored. The amount of times you'll go ""I'll just try doing this, theres no way the game thought of that"" because no other games released up to this point had the time to explore it, and then you find out the game actually has something for your specific action is ridiculous

As far as the RPG side goes: from character customisation to classes to attributes, its amazing and based on DnD 5th edition. It really hits that feeling of progression, customisation and growth you'd want out of an rpg which gets you attached to your character but also wanting to do multiple playthroughs to explore the other possible builds/playstyles. It fully encourages you to be creative in your build to craft whatever playstyle you want.

As far as the story side goes: Game is fully voiced to a crazy degree and so much effort has gone into the story, writing and characters Im actually baffled at how good it is. They cooked

As far as the gameplay goes: The game embraces letting you play however you want, so go nuts and have a good time doing what you want to. The turn based combat in this game is incredibly enjoyable and the different difficulty options will have you finding exactly the kind of experience you want from that turn based combat",True,0,0
"---{ Graphics }---
☑ Beautiful

---{ Gameplay }---
☑ Very good

---{ Audio }---
☑ Very good

---{ PC Requirements }---
☑ Decent

---{ Game Size }---
147 Gb at time of review

---{ Difficulty }---
☑Easy
☑ Significant brain usage (If on honor mode)

---{ Story }---
☑ It'll replace your life

---{ Game Time }---
☑ Long

---{ Price }---
☑ Worth the price

---{ Bugs }---
☑ Can get annoying 

---{ 9 / 10 }---
",True,0,0
"Extremely fun, amazing content, characters are really well written, story is great",True,0,0
"This game is so well done! There are lots of side quests and an immersive storyline to follow. As a ""choose your own adventure"" style game, I already finding myself eager to replay it with different character alignments, just to see what happens.",True,0,0
"Generally I enjoy this game, hence why I bought it on PC after having it on PS5.  Sometimes it feels like a bit too much and I have to take a break.  I find myself either save-scumming for certain dice rolls, or I get stuck making new characters over and over and thus playing Act 1 a bazillion times never having actually reached Act 3.  Ever.
It's much like a strong tea or coffee you have to be in the mood for, and it's not one-size-fits-all.  However, I want to romance the vampire dude, so there's that.",True,0,0
This is one of the few games that modern gaming has made that is actually good. I pray we keep larian studios around as long as possible. They made this game with love and continue to keep loving it with numerous updates.,True,0,0
"
---{ Graphics }---
☐ You forget what reality is
☑ Beautiful
☐ Good
☐ Decent
☐ Bad
☐ Don‘t look too long at it
☐ MS-DOS

---{ Gameplay }---
☑ Very good
☐ Good
☐ It's just gameplay
☐ Mehh
☐ Watch paint dry instead
☐ Just don't

---{ Audio }---
☑ Eargasm
☐ Very good
☐ Good
☐ Not too bad
☐ Bad
☐ I'm now deaf

---{ Audience }---
☐ Kids
☑ Teens
☑ Adults
☐ Grandma

---{ PC Requirements }---
☐ Check if you can run paint
☐ Potato
☐ Decent
☑ Fast
☐ Rich boi
☐ Ask NASA if they have a spare computer

---{ Game Size }---
☐ Floppy Disk
☐ Old Fashioned
☐ Workable
☑ Big
☐ Will eat 10% of your 1TB hard drive
☐ You will want an entire hard drive to hold it
☐ You will need to invest in a black hole to hold all the data

---{ Difficulty }---
☐ Just press 'W'
☐ Easy
☐ Easy to learn / Hard to master
☑ Significant brain usage
☐ Difficult
☐ Dark Souls

---{ Grind }---
☐ Nothing to grind
☐ Only if u care about leaderboards/ranks
☐ Isn't necessary to progress
☑ Average grind level
☐ Too much grind
☐ You'll need a second life for grinding

---{ Story }---
☐ No Story
☐ Some lore
☐ Average
☐ Good
☐ Lovely
☑ It'll replace your life

---{ Game Time }---
☐ Long enough for a cup of coffee
☐ Short
☐ Average
☐ Long
☑ To infinity and beyond

---{ Price }---
☐ It's free!
☑ Worth the price
☐ If it's on sale
☐ If u have some spare money left
☐ Not recommended
☐ You could also just burn your money

---{ Bugs }---
☐ Never heard of
☑ Minor bugs
☐ Can get annoying
☐ ARK: Survival Evolved
☐ The game itself is a big terrarium for bugs

---{ ? / 10 }---
☐ 1
☐ 2
☐ 3
☐ 4
☐ 5
☐ 6
☐ 7
☐ 8
☐ 9
☑ 10",True,0,0
"Baldur's Gate 3 is highly praised for its deep storytelling and character choices, making it a standout RPG. If you enjoy immersive narratives and tactical gameplay, it's definitely worth adding to your collection.  The events/narrative change with your decisions, sometimes spanning the entire game - pretty cool for re-playability.  

Basically, DOS 1 & 2 engine, but with the immersive BG1 and BG2 world, updated with 5e rules (for the most part).",True,0,0
"Everything you want a game to be. Great gameplay, great writing, great characters, and now the ability to mod built in. 

Easily the best RPG since Larian's last banger Divinity Original Sin 2.",True,0,0
Genuinely the most fun I have ever had playing and replaying a single player game. Highly recommend.,True,0,0
"Amazing story versatility, different options and outcomes really immerse the player into the game.",True,0,0
"Lots of replay value, there are so many things to find depending on the choices you make.",True,0,0
It's good. Be aware of (dialogue) oneshot mechanics if you are playing honour mode.,True,0,0
"10/10 – A True RPG Masterpiece!

Baldur's Gate 3 is everything an RPG fan could ever dream of. Incredible storytelling, deep character customization, and tactical combat that’s both challenging and rewarding. Every decision feels impactful, with a world that’s alive and full of secrets to discover. The replayability is through the roof, and the cooperative multiplayer mode is a blast. Larian Studios has outdone themselves – this is easily one of the best RPGs of all time. It was the game of the year for a reason people!",True,0,0
"This is it. We finished the game in Coop and what can I say? It's my all time favorite game now. I've been playing D&D for more than 20 years and this is the closest you can get to the table top experience. The graphics are beautiful, the music is great, the storylines are well written but the best thing is the player freedom you have. It's unmatched. 10/10

In our nearly 60h we encountered only one really strange bug where I could not join a save game. We figured that that it was due to unusual location between act 2 and 3. The solution was to load in another savegame and then load into the most reccent one.

The freedom that this game gives you is just unmatched and roughly around the mid of the game playthroughs start to get really different. We got rid of Astarion very early on in the game and the game adapter to it as to all of our choices.

A great coop rule we had to ensure smooth gameplay was the idea that we stick to our decisions and dont load. This lead to a dead dog accidently killed which sharpend our sense early on.

The only problem is that after playing Baldur's Gate 3 you are spoiled and a lot of games feel very very outdated. 

Thank you Larian Studios.",True,0,0
Gameplay; constant updates and community support; added classes and i believe races. A great game that only got improved. I just hope for some story DLC.,True,0,0
"This game is a lot of fun. It's a turn-based RPG unlike Diablo and WOW. I prefer it to those games. It's a little more strategy based, story-based and very fun. It's full of character development. If you like D&D, you'd love it.",True,0,0
"A beautiful game with lots of options and variety, the companion dialogues with romance seem shoved in as they build with very little work. The finale can be very anti-climatic if you choose to focus the boss and the ending give me mixed messages me and my companions agreed to travel together, I offered to go with Karlach to the plains and then my party just said they all were not coming.",True,0,0
I polymorphed  a mini boss into a sheep then kick her of the roof top killing her - 10/10,True,0,0
One of the best games ever made. You never run out of things to do. I love the characters and the different outcomes/story telling you get from choices you make and playing the way you want to play!,True,0,0
"I bought this game when it came out because of the hype, and fully expected to refund it within 2 hours because ""it's not my type of game"". I have almost 400 hours in it now and it's one of my favourite games of all time.

Weirdly enough, this game has also somehow enhanced my enjoyment for other games/movies/tv shows with epic adventures.",True,0,0
"Perhaps this is the best game of the decade.
- Evolution of isometric turn based RPG.
- Incredible level of variability and consequences.
- Great D'n'D rules adaptation.",True,0,0
"The perfect RPG, in all the right ways. FABULOUS voice acting, and great writing make it stand far above others I like, (Skyrim, Mass Effect, Dragon's Age), and the tasks and quests don't feel like an episode of VivaPlus.  Prior to this I was entranced by Elden Ring, but BG3 has won me over for all the best work put into it.",True,0,0
"A wonderful rendition of the DnD 5e ruleset translated to a computer. Not only did Larian Studios create a masterpiece of story, art, and gameplay, but they also are fantastic when it comes to supporting and listening to the gaming community as a whole. This game is fantastic. Honestly, my only real complaint is that I can't throw more money at them for more content.",True,0,0
"Pretty good, gives some of the vibes of playing D&D but still pales in comparison to a real group. Also very nice to have some way to play D&D when you don't have a group.",True,0,0
An excellent game with a ton of replayability as you try different builds. I'm currently ~140 hours in and would say I have at least another 20-30 hours before I'm finished with this playthrough. I expect I'll be putting in several more runs over the next few years.,True,0,0
"Dear people at Larian Studio, 
thank you for taking my two favorite games and making an even better successor. I didn't thought this would be possible. You have done a wonderful job!",True,0,0
"Brilliant RPG that gives a lot of power to human choices impacting the story, NPCs and the environment. The game has a very well written story that captures the player from the get go.",True,0,0
"The most realistic feeling world I have ever seen in a game. This game gives me that feeling I had as a child playing Ocarina, trying to figure out secrets.

I've never had a more difficult time trying to choose between party members. And I mean that in a good way.",True,0,0
"This is the single best RPG of all time, the base game will have you playing for hundreds of hours, discovering new things after each play-through. With mod support built in the community could keep this game fresh for years down the line. Well worth any amount of money.",True,0,0
I Love the turn based system and the multiple functions and options.  I do dislike the camera not paning with the characters and it can make movement tedious at times.,True,0,0
"Simply AMAZING! Game mechanics like I have never seen before.... It is a combination  of Cid Myers Civilization and Fable.... If you could imagine that. The action and story of Fable  or the witcher, the turn based strategy of Civilization. F%^&*ing Epic. Very complex and the learning curve is steep and possibly never ending. Which is great. The story is completely dynamic and I think you could play it 20 times with a entirely different story each time. Also the MODS are easy to use and very cool.",True,0,0
"Incredible game, somehow manages to capture the joy of a real DnD session. Mechanics wise, there’s a few suicidal AI issues (why do you bother calling out that you see a trap if you’re going to immediately step in it?), and the fact you need to glue your finger to the quick save button, this game truly is a masterpiece with a ton of replay value. Looking forward to playing it again in the future.",True,0,0
"An excellent game with a captivating story and engaging gameplay, though it is unfortunately marred by numerous bugs and glitches. Despite these technical issues, the overall experience remains highly enjoyable, and the depth of the world and characters is impressive. I look forward to seeing improvements in future updates!",True,0,0
"Can't describe what it feels like to have a core aspect of free time change so drastically. Once you get going you don't stop unless something else in your life pops up.
Love this game.
Good combat
Great dialogue/VO
Great writing
Great everything except that there are too many options. I might be playing this for over 1000 hours and still learn a new thing each day about this game 9.9/10",True,0,0
It's a great game! It can be frustrating at times if you don't know how this game works yet but with enough experience nearly every battle is definitely doable. Till now I've enjoyed it a lot!,True,0,0
I keep coming back to this game over and over. I've enjoyed Larians games in the past. This one is still the best game I've played since it's launch and it's now 2025. It will stand the test of time. I won't list a bunch of Pro's and few Con's. If you're on the fence with the game you won't regret it. If you're not on the fence well you'd not be looking at reviews anyway.,True,0,0
"This is such a lovingly crafted game.  There are so many surprises and permutations of gameplay and story.  So many memorable characters as well. 

The developers treatment towards their own employees and customers is something to aspire to.  Hopefully this along with other Indie developer efforts push more wholesome rents in gaming.",True,0,0
"After many years of playing many different RPGs, Baldur's Gate 3 stands out from the rest. Without a doubt the greatest RPG I have ever played, and quite possibly the greatest one ever made. The captivating story mixed with the intuitive combat, accompanied by the many different builds you can create are just three of the thousands of things I love about this game. Also, Larian Studios deserve all of the community awards that they have received, not only for their amazing creation, but also the constant love for this game and their players that they put out. Most amazing, most beautiful, most immersive, most fun I have ever had playing a video game in a long time. 10/10!",True,0,0
"Greatest dating simulator ever.

Oh and the gameplay and story is fine i guess",True,0,0
"This is an immense story - one play through, 100 hours and not even close to getting everything done. Satisfying in every way, highly recommended even if you're not a huge fan of fantasy or turn based games - still worth playing as it is so well done.",True,0,0
"In short: I'm at over 700 hours and 100% achievements unlocked, and I'm probably going to start yet another run. Phenomenal RPG - wonderful story, solid combat, engaging to replay. Yeah, I Absolutely recommend it.",True,0,0
"I've been playing this game since early on in Early Access. I've played 149 hours so far, and none of them have been wasted. The only other game that compares for me is Skyrim, which is completely different, but equally great. 149 hrs, 4 or 5 custom characters, and I've never finished Act 1. Also, I've never been bored playing through Act 1, multiple times in different ways. I didn't want to review the game until I'd made it further, but Life interrupts and Steam keeps prodding me for a review. It is excellent. Play it if you can. Persist. Learn the systems and the lore. Fall into the nerd wormhole and buy the D&D books at Barnes and Noble, just to better understand the world and the mechanics of it. It's probably the best game I've ever played. I'm going to go play some more.",True,0,0
great game. can make sleeping buddies and kill your friends/allies for no reason other than cuz you feel like it,True,0,0
"As an avid D&D player, I can see all of the little things that make this game so special! I love the characters and story so far (only in Act 1, no spoilers!). 

I can tell the developers put so much love and care into this game, and the voice acting is phenomenal. My cheeks hurt so much from smiling each time I play this game!",True,0,0
"The thing which really makes this game special for me is how it handles failure. If you fail a skill check or make a ""bad"" dialogue choice, for the most part you can continue on well enough but you'll simply be presented with a different (sometimes more interesting or entertaining) situation, and sometimes the impact won't be apparent until many hours later.

I really encourage anyone playing for the first time to try just rolling with your choices, and not save scumming to try and get your perfect preferred result every time. 

5/5",True,0,0
"I dont typically write reviews for games, but if you too were like me and believed that ""oh this game is clearly well made and good, but its just not for me"" youre wrong. youre wrong and it is. This game is so ridiculous, no matter what kind of player you are, there is something for you here and it has set such a crazy standard for what Game of The Year should be. I have never played anything like this, Itll probably be a long time before I ever play anything like this again.

If the price tag is putting you off, you dont wanna sink £60 into a game you might not like. Just know that i'm sure people would play double or triple the price for this game. It is genuinely just that good. 80 hours in and theres no way i've found or done even half of all the content in this game, and with a modding scene that is kept alive and supported by the devs, its an experience you are missing out on, and a game that will just keep you coming back even when youve got much better things to do.

GYADD DAMN, JUST PLAY IT
JUST PLAY ITTT
RAHHHHHGHGH 
WOFOO WOFOOOO WFOOO
",True,0,0
"Incredible game, choices, dialogue, story, characters, voice actors, gameplay all top tier.",True,0,0
"Such an awesome game! Still haven't played all the way through, mostly just restarting over and over with new crews and the the variety that comes with each group keeps things fresh and interesting! Definitely can't wait to get through a whole play through.",True,0,0
Easily one of the best games i have ever played. EVERY SINGLE PART of this game is outrageously detailed. Never was a fan of the turned based type of combat but it is done so beautifully to the point I was wishing for another big fight. 11/10 Exceeded my Expectations.,True,0,0
"Masterpiece of a game, barely scratched the surface and its already fascinating, of the rare gems that I got through ""alternative ways"" and liked so much to the point of buying it.",True,0,0
"original launch was great.  Now its a buggy pile of shit.  B team must have took over to add things to the game and make it ""better""",True,0,0
"Best game I have ever played on PC, Mac, Console, etc. Tremendous creativity, voicing, graphics, theme, story. Just amazing!",True,0,0
"Fun, but fair warning game may not be for everyone. I bought it, took me some time to get into it but yeah its cool... also invest in another SSD bc this game is CHUNKY",True,0,0
"If you’re into real RPGs and not just action/adventure games disguised as RPGs, buy this now. It will be the best $60 you’ve ever spent. But be warned—this isn’t a game for the faint-hearted. Even the “Easy” mode is going to challenge those who prefer a more casual experience.

I come from an era when creating characters took time—20 minutes or more—rolling and re-rolling stats until they were just right. Back then, we didn’t even have character visuals; we had to imagine what they looked like. Yes, I’m an old-school gamer, and I wear that proudly.

For those unfamiliar with what makes a real RPG, check out classics like Alternate Reality: The City and Dungeon, Richard Garriott's Ultima Series, Phantasie 1, 2, and 3, the Wizardry Series, and the Advanced D&D Gold Box series, to name a few. I’m not saying there haven’t been great RPGs since those days—The Elder Scrolls series, for example, comes close to greatness—but Baldur’s Gate 3 is a breath of fresh air in the RPG genre.

So why are you still reading this? Go buy it now!",True,0,0
"There isnt anything you couldnt rationally argue in a D&D Session that isn't included in this game. You can throw wet cloth on gas traps. You can sneak, shove.... anything you can do to outsmart your DM, you can try here, and this software is damn good at keep it true to a good session with your buddies. One of the best games I have ever played.",True,0,0
"Nearly the perfect RPG. Fun gameplay, great graphics, enthralling story, and compelling companions. 
If it wasn't for Yenna I'd give this game a 10/10.",True,0,0
"Baldur's Gate 3, for acts 1 and 2, truly blew past my expectations. Playing as a dark urge, I did feel a connection to my time with Baldur's Gate 2. Nostalgia is quite a dopamine hit. The voice acting is some of the best in any video game I've played. Easily up there with Mass Effect and Witcher 3. The quest lines, for the most part, are deep and have truly wonderful payoffs. 

Act 3 was too much all at once and some of the quest lines felt they needed a little more time to bake. The game engine is wonderful, till it's not. Combat, with more than 15-20 toons on the field was tedious. Baldur's Gate city had massive load times. Still, with these issues, the Bhaal quest line (good alignment) was quite well done. Shadowheart's quest in the city left me teary eyed (played from the Selunite side). Astarion, one of the most fun and deadly characters in the game, had one of the most epic end quests I've played. 

And Lae'zel has one of the best arcs in the game. I grew to enjoy this powerhouse of a character. 

The game isn't perfect and it is better than the sum of it's parts. I will replay, maybe with a lot of mods, and that's something I rarely do.",True,0,0
Laut Achievements habe ich die Nautilus schon verlassen. Mit 100h hat das Spiel also gut Content. :-D,True,0,0
"BG3 is the BEST game I have played in the last bloody decade! Story, acting, gameplay. music, and graphics are all tip top!!! Can't wait for more from Larian.",True,0,0
