genre,game,commented_date,comment,release_period
Shooter,Overwatch 2,2025-03-13,"i love that ever since he's had his face cam, ppl have been nice, but he's just been more and more unhinged now that he can be more expressive as things are happening and not have to explain what he's doing. honestly adds to the hilarity, but i'm so happy for you man.",After
Shooter,Overwatch 2,2025-03-20,"man, they can bring back 6v6 open q if they want, but i played with 4 dps and a mercy plenty. im good. its not fun. i know the top 500 experience with open q is creative and fun. but for most people it just means your main tank swaps to hanzo after 1 fight. no thanks.",After
Shooter,Overwatch 2,2025-03-18,it would be so amazing if dva could have versions of every emote out of her mech. for years they've done nothing about it apart from replacing it with the heart emote. wasn't there a leaked dance years ago they did for dva but never added it? dva's missing out so much,After
Shooter,Overwatch 2,2024-11-16,the orisa javelin are a major w because i remember a couple times i buy a skin for her and it original have a skin for the javelin but then they kept removing them for the original n i was starting to feel a lil ripped off after orisa mythic skin having a javelin skin,After
Shooter,Overwatch 2,2025-03-01,healthy competition makes companies put in more effort. this is the first time overwatch has had genuine competition in their genre. overwatch will ironically get better although you could argue thay anything they are doing recently or will do could have done already.,After
Shooter,Overwatch 2,2025-03-12,"i'm definitely not a fan of most of the overwatch 2 redesigns. for me in particular, i find the sombra and brig redesigns especially unappealing. as with most of the overwatch 2 redesigns, they lost so much personality and lore tidbits hidden on their character model.",After
Shooter,Overwatch 2,2025-02-19,"every hero getting perks was great and makes all of them more interesting, but we have to agree ana was the winner perks wise. bouncing nade as a minor perk?? and double nano are insane, and headshots are really cool and fun. i dont really care for the sleep perk though",After
Shooter,Overwatch 2,2025-03-18,"eh, first collab was better. i wanted to be excited for this one since i like mercy and juno but meeeeh. mercy looks too off and junos hair looks so weird in game. on the plus side! it does look like the devs had fun and im hoping it makes majority of the community happy",After
Shooter,Overwatch 2,2025-03-20,only thing i disagree with is the choice between full role queue or full open queue. this game has existed way too long with the structure that i think a semiopen queue is the only way to preserve it. and tbh im also scared of goats 2 have you seen the tanks in this game,After
Shooter,Overwatch 2,2025-03-11,"as a long time glassmaster fan im glad hes getting paid in exposure bucks here but honestly this video shouldnt be reacted to. its an experience you only truly understand and feel fully when you relax alone in your room, fully sink into the video and let it wash over you",After
Shooter,Overwatch 2,2024-09-07,"jumping when using some dash abilities does help you move faster, since it takes you off the ground when the friction would slow you back down. jumping at the end of moira fade, brig shield bash, rein charge, etc will carry you a little bit farther than if you dont jump.",After
Shooter,Overwatch 2,2025-03-14,"as a reaper main, i prefer reapers ow2 mask but i absolutely agree when choosing skins, ill usually opt for the ow1 instead of ow2 because i just hate the pants in the redesign. they look like sweatpants lol. and i love the part of his belt that hangs from the ow1 design",After
Shooter,Overwatch 2,2025-03-21,"i think the biggest problem with open q is the fact that when you get stuck playing support fe and climb rank that way you, it's hard switching to tank or even dps because you are just not as good in these other roles but now have to play on the level you grinded towards.",After
Shooter,Overwatch 2,2024-09-07,when me and my brother got overwatch for the xbox after some time he told me the line on the ground that shows the defenders the wat to the point before the round starts actually moves u very slowly. after i tried he told me he was just moving the joystick half way through,After
Shooter,Overwatch 2,2025-03-12,"i wish we could get the new mercy armor with the classic hair style. mercy felt more heroic than motherly in ow1, with the hair and her interactions and the direction of her voice acting and everything. i kinda miss feeling like a hero more than feeling like a dps accessory",After
Shooter,Overwatch 2,2025-02-13,"blizzard qui se sortent enfin les doigts, ont y croyaient plus, mais a y est, ils nous font enfin du contenu de qualit  partir de la saison 15, l'attente aura t longue aprs 14 saisons, mais on y est enfin, overwatch 2 ne vas pas peuttre pas mourir finalement, ont verra bien.",After
Shooter,Overwatch 2,2025-03-17,"we don't need dafran's takes next time. i left his stream and unfollowed when he started confidently stating that women a can'tdon't play dps and that b the support role needs to be op to attract that audience. zero actual facts backing this up, just this funny feeling he has",After
Shooter,Overwatch 2,2025-03-18,really disgusting that this channel is platforming someone like dafran saying shit like that. there were plenty other top clips from him that you could have cherry picked. there were already his clips in this video this channel is clearly informing the audience where they stand,After
Shooter,Overwatch 2,2025-03-20,this is actually a very interesting perspective for the overwatch story. a bright individual with a promising future who only tried to help people and their life was ruined because of the shenanigans of our heros. i am curious if she got the recall and what she thought about it.,After
Shooter,Overwatch 2,2024-10-28,"all sounds great. i'm speaking for myself as someone who's played since ow1 beta, but, too little too late. came here to see if i missed anything after qui5ting a few months ago. ow will have a place in my heart, but blizzard really knows how to burn the bridge to their customer",After
Shooter,Overwatch 2,2025-03-19,"i'd say just go with the ring, if you put the number of people you're effecting on the screen, you're basically adding another level of ease to the game. let him see his radius, let him estimate how many people he is healing. skill expression has taken a nose dive since season 9.",After
Shooter,Overwatch 2,2025-02-15,"i like what overwatch is doing, and am excited as i am sure the devs worked hard on this. however, i completely agree with you. corporate greed has plagued that game for far too long and now its paying the price. i only wish the devs could leave and build a replica in their image",After
Shooter,Overwatch 2,2025-02-17,ow heres all the changes youve been asking for  community dont care  ow but its what youve been asking for  community yeah u took too long  ow but it takes time  community didnt take that long when marvel came out  ow are you still going to buy the battle pas.. community get lost,After
Shooter,Overwatch 2,2025-03-08,hog can now hold his hook chain when hooking enemies. instead of immediately hooking them in you can now hold and slowly reel someone in or hold them hog cant shoot during it he will eat tons of bullets but its fun to kidnap someone or see them struggle because they can't get away,After
Shooter,Overwatch 2,2025-03-01,"135 i am so glad i'm not the only one going crazy here reading how they praise the shenanigans overwatch is doing. you should see rainbow six siege, looks like they're introducing a mob vote for an ash skin and somehow no one is bothered by this. wonder if they'll do more later on.",After
Shooter,Overwatch 2,2025-03-12,my favorite are orisa and widowmaker widowmaker because she now has more of an agent look than a super villain and she looks so cool that i end up playing with her more in base skin orisa because i like her more afro style and i wish she could get more skins like that in the future,After
Shooter,Overwatch 2,2024-11-20,"really making me regret dropping this game when yall announced you dropped the story missions. really doesnt show in this clearly fleshed out character with a totally distinct personality, motive and tie to other characters in game. absolutely invested in this guy's lore! oh wait...",After
Shooter,Overwatch 2,2025-03-11,yo flats im new to your channel and just started playing overwatch a few days ago and i wanted to tell you thank you for being such a loveable funny creator cant wait for more vids in the future. question thinking bout trying more tank thoughts on that and tank main recommendedations,After
Shooter,Overwatch 2,2025-03-12,"it is luck if you even connect to a comp server. i'm queued for 29373727283939 qp games and have never dc once. probably once a week, i dc from comp before the game even starts. last week, caught 1 dc on back to back nights and caught a 1 hour ban. again, i've never dc from qp once...",After
Shooter,Overwatch 2,2024-12-06,"this hero was honestly very balanced and really fun to play when we got to try him out. unlike most other heroes that gets nerfed because of op skills at launch, this dude was extremely well balanced and fit well into a wide variety of combinations. and a climbing tank is so much fun.",After
Shooter,Overwatch 2,2025-03-07,"actually great ideas for the deadeye thing, slowing them isn't such a bad idea, but i feel like they would need some visual cue for it, so my suggestion is to have their screen changing color just like when mccree ults, would be really cool and actually reminiscent of cowboy duels lol",After
Shooter,Overwatch 2,2024-10-12,"regarding what you said at the end, an overwatch animated show could be incredible if done well and not just made as a cash grab. imagine the best shorts with a halfdecent story arc. we would eat that shit up as ow slaves and there's massive potential for them to make so many new fans.",After
Shooter,Overwatch 2,2025-03-08,"junkrat trap throw distance is actually surprisingly really good when used correctly, putting traps in places the enemy thinks would be impossible and catching enemies almost every time tbh. might get harder when people get used to it, but is actually amazing rn. roadhogs is terrible tho",After
Shooter,Overwatch 2,2025-03-20,"wow soldier's stim pack can now be cleansed by one single hero, so that means self antiheal is still pretty much there while ana can bounce her mini ult around and let's not forget the the devs decided that the strongest dps, which just happens to be a one shot hero doesn't need a nerf yet",After
Shooter,Overwatch 2,2025-02-04,"the sad fact i was a huge fan of overwatch and i spent a lots of money, max out widowmaker , i got and bought everything on her but blizzard is dont give a shit about what the players want. so i started to play marvel rivals and yeah you know currently i didnt played ow now almost a month.",After
Shooter,Overwatch 2,2024-12-12,it's almost funny hearing people try to mask their transphobia when anyone says venture deserves more skins. they always just say venture's ugly or side with the billion dollar company like well kiriko and mercy sell the most blah blah blah as if that's an excuse to neglect other characters,After
Shooter,Overwatch 2,2025-03-08,"i can die in peace now that ive seen mei do the frozone slide with my own eyes. literally the first thought i formed about any hero needing a change back in 2017. p.s. this video and ur channel are criminally underrated. your editing style goes crazy, what do u use if u dont mind me asking?",After
Shooter,Overwatch 2,2024-07-15,just shut up everyone who says overwatch is hard the recoil control is easy asf and i am telling you you wannna master recoil control you need to experience vandal from valorant and this game seems more chaos their are bullets constanty getting fired tearing your ears. you guys are beginners,After
Shooter,Overwatch 2,2025-03-16,"hog hate is understandable, he lands a hook 90 chance youre dead unless youre a tank then its like 5050 depending on your supports. kinda like poking your head out against a good widow. its not fun to play against and its annoying how many heroes are like that. sojurn rail is in that list too.",After
Shooter,Overwatch 2,2025-03-14,i like how the crowd erupts like finally!! something interesting!! its like they were excited and happy as if they saw spy do a multiple trick stab while being the last guy remaining on point. 154  overwatch league competitive must be a snore fest if someone falling has them reacting like this,After
Shooter,Overwatch 2,2025-03-18,"it's insane to me that reinhardts shield bash perk is still interfering with his freelook ability of his shield. they are on the same keybind, and it's still not fixed. it's like they literally are unaware both abilities are bound on the same keybind and there is no way to bind them separately.",After
Shooter,Overwatch 2,2025-03-17,"the worst thing in reaper redesign is his mask, the original make it look like it his his real face as you cant see anything behind and the bone color of it, the redesign show clearly it is a mask, since it has holes in the sides and doesnt look anymore like bone colors it looks like metal mask",After
Shooter,Overwatch 2,2025-03-20,honestly i feel like all they needed to do with cass' past noon perk was to simply allow players to manually refund it without having to wait out the timer. because waiting that full time for it to end pretty much makes you a sitting duck to snipers and is a complete waste of time and resources.,After
Shooter,Overwatch 2,2025-02-19,"they need to change that icon for jq perk savage satiation 340 and make it more clear it's the axe. i play a lot jq myself so i know carnage is the axe, but i saw a lot of people thinking it's rampage instead, because the icon is pretty similar to her ult's icon. they should take a look on that.",After
Shooter,Overwatch 2,2025-03-21,only reason im queuing 6v6 as a tank player is to duo queue tank. only half the games we played we were both able to play tank. i dont ever want to play overwatch with one support. i dont ever want to play 6v6 as a solo tank. i get why theyre going open queue but as it stands im rocking with 5v5.,After
Shooter,Overwatch 2,2025-03-18,"i really dont think the dark jeans fit the vibe of kpop, at least the way they implemented them. these skins are very hit or miss, with some of them being outright awful like ilari. the emote choreo is probably the worst part about this collab, though.its so unflattering and looks kinda obnoxious.",After
Shooter,Overwatch 2,2025-02-19,"just so you know for your perk mythbusters. while blade twisting is active, genji's swift strike and blade swings activate the 25 damage over time. but the damage over time does not stack multiple times, it just refreshes the duration which makes it a lot weaker compared to some other major perks.",After
Shooter,Overwatch 2,2025-01-21,one of the main reasons why i stopped playing overwatch 2 was not only the incredibly frustrating balance and gameplay but also the garbage blizzard does to do it. but since rivals came out i've uninstalled ow2 and battlenet altogether and rivals is the only game i've seen where competitive is fun.,After
Shooter,Overwatch 2,2024-09-26,"as a tank main who plays all roles, tank definitely has the worst carry potential. dps by far has the highest carry potential, and support comes in a close second. context i used to be mid diamond in all roles, but now im midhigh platinum in tank, high platinum in dps, and midhigh diamond in support",After
Shooter,Overwatch 2,2025-02-24,i feel like counter picking is stronger than ever. had a situation where i was getting rolled on jq vs hog. i swap mauga and somehow was able to reach lvl3 perks within like 12 team fights. even without the perks i was still able to counter pick a different hog player by just picking mauga no perks.,After
Shooter,Overwatch 2,2025-02-19,"i havent played since shortly after ow2 dropped, ive got to say, i played all day yesterday and genuinely had a blast with all the new perks. its refreshing that the devs are finally doing something good now that they have some competition. i hope they stay hungry and want to keep trying to outdo mr",After
Shooter,Overwatch 2,2025-02-15,hopefully rivals will continue to improve and one day be as technically good as ow. right now it lives on having marvel characters. it's game modes are just ow 3.0 and it's hit detection is trash. and on top of that it's balancing is so bad goats is becoming a thing since all supports are insanely op.,After
Shooter,Overwatch 2,2024-10-05,"id like to argue that dps and support also take big amounts of game knowledge. cornering, when to diveget out. dps in vc all the time as well as support to make calls. especially heroes like tracer, genji, lucio kinda, zenyatta if youre shot calling discords to target specifics, and many other heroes.",After
Shooter,Overwatch 2,2025-03-20,"suggestion box  now that 6v6 is back for competitive, order the roles together on the scoreboard! it would be so much easier to quickly see your team's comp if the order was similar to 5v5 tank, dps and then support, but where its all random you have to look at it longer midgame to see your teams comp.",After
Shooter,Overwatch 2,2025-03-13,"going from playing apex for 2 years, where the devs actually dont give a fuck about the player base nor the game itself to playing overwatch where the devs are more transparent and the game is actually morefun was like a glass of water after a handful of salt. its not perfect but i love it all the same",After
Shooter,Overwatch 2,2023-06-24,every time i see this video i just break down crying man i can't help it. this represents the end of overwatch for me. almost like a thank you for playing... it hurts so bad that we will never have a fully realized story for this game because of money and greed. breaks my heart to the core man. so sad.,After
Shooter,Overwatch 2,2024-11-21,"bro got bob's size, orisa's gun, doom's arms, mauga's body and face, sigma's eye, moira's equip, sombra's spine, sojourn's implants, tracer's accent, ram's hand, mei's wall, genji's hairstyle, ashe's jacket, soldier's pants, hog's chain, mercy's knee armor, lifeweaver's heart, lucio's lucio'ohs cereal.",After
Shooter,Overwatch 2,2025-02-12,"ests noticias se sienten como retroceso en vez de avance, solo nos regresan cosas que nos quitaron lo nico que se me hace nuevo son las armas nadamas. y eso lo de las habilidades no se siente emocin, desde hace aos haban prometido cosas as y hasta ahorita solo la versin de prueba a mi parecer ha salido",After
Shooter,Overwatch 2,2025-03-10,"i've always thought it'd be cool to have mei's ice wall show the enemy silhouette, but only if the total distance between the enemy and wall and the viewer is less than, say, 10 meters. basically if you're hugging an enemy ice wall then there's a strong chance the other team know exactly where you are.",After
Shooter,Overwatch 2,2025-03-20,"out of everything in this comic, freja's statement about how overwatch was completely ruined in the public eye over a handful of scandals, with ingrates completely ignoring all the good the organization had done, hits the closest. that's how people are, and i, for one, took way too long to realize that.",After
Shooter,Overwatch 2,2025-03-18,"lsf are s tier  but ow seriously need to get a better host though. with both the dev team  lsf he basically ignored sean and chaewon by not directing any questions to them, making them feel left out. less talk from the host, more talk from the people we're actually tuning in for, it ain't rocket science",After
Shooter,Overwatch 2,2025-03-01,"i think you should have talked about the monetization. overall skins are not that expensive compared to other hero shooters, and the fact that battle pass is only 5 to 10 and you get to keep it, is amazing. sure they could mess it up down the line but at the moment i am getting all the bang for my buck.",After
Shooter,Overwatch 2,2025-03-07,"i actually really like the jump pad hog perk idea. it's one of those silly in concept ideas that actually is kinda interesting and useful in practice, like zarya's rocket jump perk. and it's still at least semibelievable as a perk because the pig pen is presumably a springloaded thing, so it makes sense.",After
Shooter,Overwatch 2,2024-10-08,a fun fact the more people in a line the more bullets reapers ult fires in that direction so if you got a genji and someone stood behind the genji when the genji deflects he would deflect double the bullets and kill reaper even faster using his own ult fast enough he couldnt actually kill anyone most likely,After
Shooter,Overwatch 2,2025-03-20,"this dev team has been able to do what everyone thought was impossible balanced brig well, kinda gave genji some love what universe is this!?  map vote and hero bans  6v6 is super fun and no one knows the meta yet. lifetime player this is the most fun the game has been since brig got added. i did not studder",After
Shooter,Overwatch 2,2025-03-18,"i really appreciate this channel. it's easy views to just make a overwatch hate video. you provide substance and a look at both sides of the coin. i've already seen with the return of competitive 6v6 that people are doing the wow, so it's just overwatch 1 now completely ignoring the achievements of the game.",After
Shooter,Overwatch 2,2024-10-13,thank you!! i'm so sick of youtubers just making another hate video and mentioning the sexual assault allegations for the nth time and reducing the game to where the company the is managing it could end up in the future. overwatch was a better game even in brig's heyday than most of other shooters out there.,After
Shooter,Overwatch 2,2025-03-12,my least fav is cassidy. the pnchour was iconic and mixed with the sifi bullets and riding pants was a nice mix. the new one it looks like a red bin bag on his shoulder no weight. and his arm been white and grey look like it's plastic and not a cybernetic arm for a sifi gunslinger he really lost his identity,After
Shooter,Overwatch 2,2025-03-06,"im tired of reusing the same visuals for a bunch of abilities. giving roadhog the ui would be just fine but if a visual is needed for take a breather, make a hazy cloud doesnt have to be dense appear around him, then u know for the perk just have people within your haze to heal them too, intuitive game design",After
Shooter,Overwatch 2,2025-02-15,"forgot to mention the stadium mode, even though its coming in 2 seasons if it turns out to be a success and they lean more into it, they can turn into a legitimate competitor to rivals as there's nothing even close to it there. remember, two good games competing for players is always a win for us the players.",After
Shooter,Overwatch 2,2024-11-22,did we not learn from double shield? you can't have a tank both block and deal damage at the same time. 100 he's going to come out power crept he'll need a nerf they won't nerf him for a couple weeks when they do finally nerf him they nerf the wrong thing and buff the toxic parts of his kit to balance the nerf,After
Shooter,Overwatch 2,2024-11-22,"i really hope i'm wrong but to me he looks like one of those heroes where if he's having fun, the other 9 players want to leave. edit i stand corrected. he is very oppressive to the sups which sucks for me but overall not that bad. hazard is very fun to play while not being op or destroying the fun for everyone.",After
Shooter,Overwatch 2,2025-03-08,513 i have always loved the idea of him getting rocket boots that slowly jet pack him up during his ultimate when holding space. actual high noon. the mobility would be enough imo and more fun to play and play against than normal. think it functions similar to terraria rocker boots only available during ultimate,After
Shooter,Overwatch 2,2025-03-20,"this trailer is on !! please continue with this kind of trailers, its so amazing seeing overwatch and character backgrounds lore! i like freja even more now, and seeing emre in ow gear looks sooooo nice btw! i love, love the lore of this game, im so glad they decided to give us again like they used to do years ago",After
Shooter,Overwatch 2,2025-03-20,"after playing marvel rivals i can say that open queue allows you to switch roles midmatch, i also feel like it allows for a greater variety of comps but it feels real shitty when you are forced to play a role anyways because of instalockers, in role queue i make the choice before hand, and i am already used to it.",After
Shooter,Overwatch 2,2025-01-24,"ow2???? more like ow 0.3 theres a reason why sequels hace the number 2 behind , just look at team fortress 2 . took everything that worked from tfc and improved upon it , added more weapon variety , more refined characters , lore , gamemodes etc etc overwatch kept shooting itself at its legs to try and stay afloat",After
Shooter,Overwatch 2,2025-03-01,have you played marvel rivals yet?? what do you think??? and huge thanks to the pokmon company international for partnering with me on this video. click here to learn more about pokmon unite! httpsbit.lyunitecthd excited about suicune!? get suicune free by joining suicunes glacial stream challenge in game today!!!,After
Shooter,Overwatch 2,2025-03-13,"my personal favoriteleast favorite was orisa and junkrat respectively. orisa looks so good with the shorter horns and cables serving as hair, she's cute. but junkrat looking cleaned up feels so wrong for someone like him. the tips of his hair being scorched was so fitting for him, but now he just feels watered down",After
Shooter,Overwatch 2,2024-11-12,marketed a sequel with a huge pve mode make gameplay changes and adjust team sized cancelled said pve mode and went with a much much smaller and mediocre scrap of it announce interest in returning to old team size announced that there will be a mode to play with the old versions' changes that mode isn't even permanent,After
Shooter,Overwatch 2,2025-01-21,"ow2 also bothered me because i had so much currency saved up for skins like 200k, probably enough to buy everything but i just hadn't gone through and done it yet. i didn't realize i'd lose out on that and missed the launch by a week. so frustrating having to buy skins i could have got for free just a few days before.",After
Shooter,Overwatch 2,2025-03-08,"popcorp, i just want to say that your videos are so well done. your videos contain useful information that is very well done in a concise way, all while keeping us the viewer engaged with your edits. i look forward to more videos of yours. keep it up, your meticulous work will not go unrecognized! im not a bot btw lol",After
Shooter,Overwatch 2,2025-02-23,"not to glaze or anything but froggerow's content is truly amazing! always entertaining, never boring. i could binge watch all of his videos. i am not held hostage. froggerow does not have my location. i am posting this comment out of my own free will. i am not scared for my life. my family is safe. everything is fine.",After
Shooter,Overwatch 2,2025-03-20,"in my experience, people don't like playing tank and they hate playing tank alone even more. i'd like to see them try perks in 222 again soon. edit i'm having problems loading game reports and highlights on console with the recent updates already, i feel you that 6v6 with all the perks might overload the servers one day.",After
Shooter,Overwatch 2,2025-01-04,find it funny how they forget characters whove been staples of the game since forever like zarya or bastion to keep giving kiriko skins to every single chance they can. genuinely seems like kiriko is the dev teams selfinsert and favorite child meanwhile the rest of the roster are the kids who only get socks for christmas,After
Shooter,Overwatch 2,2025-03-21,i dont want to be on perma tank or support duty because everyone else insta locks dps. it already feels like that in rivals when i would like to play dps as well while having a balanced team comp and not having a support switch to dps mid game without communicating thus pressuring me to switch to support if i want to win.,After
Shooter,Overwatch 2,2025-03-11,"i get called insane lw, insane loki. then once in a while i get uninstall loser lmao. i've come to understand that some people are in their peak in this rank and what got them there was a specific talent, a trick. not even a character, but just a very specific engagement that finally gets answered in higher elo games lol.",After
Shooter,Overwatch 2,2025-03-20,i miss when these looked like high quality movies. also kinda hard to care when majority of us doesnt know what is even going on anymore  dont read the comics. if those are still even going if you have a story to tell either make a pve story mode or an animated series or movies. cause i got nothing or felt nothing from this.,After
Shooter,Overwatch 2,2025-01-24,"well when a game loses its entire original dev team, constantly releases overpriced pixels, then creates a second game where they actually take more things away, than they add. im not surprised by this outcome. ive played ow since beta, and i deleted it about a month ago now. ow was my favorite game and i will miss it a lot.",After
Shooter,Overwatch 2,2025-03-07,"maybe instead of juno heal overtime, she can crit heals to rewards aiming in the head so its like more dmg or more heal litterally the same way. imo the winston perk is not good for the game because that is one of winston weakness where he dives but has to be sure he is safe after the kill but now it just removes the weakness",After
Shooter,Overwatch 2,2025-03-12,"i think my least favorite is zarya's. giving her a ponytail is okay, i personally prefer her short hair, but giving her short sleeves was a huge mistake. her whole thing is how muscular she is, so covering up her arms makes no sense. and making her color scheme less blue and more whitegrey also makes her look more bland to me.",After
Shooter,Overwatch 2,2025-03-18,"i'm struggling to find zarya and soj nerfs in the patch note. i believe they left them out by accident...right? i'm so sick of fighting zarya and play as her in most of my comp matches. i dislike her as character, i don't want to play her, but i need to in order to force a mirror. the games just turn to the boring side in no time.",After
Shooter,Overwatch 2,2025-03-20,"being from denmark myself, i absolutely love all the tiny details from denmark, like our currency, language on the bounty boards, and the country map too.... thank you so much overwatch, i never imagined we'd ever get a danish hero in the game... and best of all! she officially releases the day after my birthday with season 16!!!!!",After
Shooter,Overwatch 2,2025-03-13,"i personally think that they need to make a movie or series in the style of the overwatch cinematics. this will build more hype for the game. i mean, look at how well the arcane and fallout series did. at the time of writing this, blizzard just teased a massive overwatch announcement due to drop at blizcon next year. maybe a movie?",After
Shooter,Overwatch 2,2023-04-24,the only thing that disgusts me more than cheating not accusing you bro lol is watching everyone jumpspam everywhere all the damned time lol if it were up to me id make it to where jumping repeatedly made you lose jump all together after like 3 hops then you shoot with less accuracy for a few seconds!! fk jump spamming lol im salty,After
Shooter,Overwatch 2,2025-03-15,i had an idea for sombra's major perk. stack overflow nerfs her range and the extra second of silence isn't all that impressive. my idea was that hack could deal one 1 damge per second for 8 total damage. it would apply dps passive and more importantly not nerf sombra's hack targeting like white hack does if allies are near an enemy,After
Shooter,Overwatch 2,2025-03-18,"out of all of these changes the hog one makes literally no sense. its either throw pen further and get extra pen damage, or get 2 ammo when you hook someone. any hog player above gold will never use that first perk. and the second perk gives hog free util buffs with that extra pen damage increasing the amount of oneshottable heros too.",After
Shooter,Overwatch 2,2025-01-24,"i find it funny how blizzard, a company notorious for making brilliantly designed characters and worlds, struggles to make a pvp hero shooter, so planned to make a pve of it, and then somehow couldn't even do that. overwatch deserves better. it's my all time favorite game and i wish i could go back to when it was an actually good game.",After
Shooter,Overwatch 2,2025-03-19,"who noticed that the person that was shown on tablet at the end of the animation was one of unarmed heros from some all overwatch posters andor trailers? his name is emre, so yall dont flip out, i had no idea they actually named. i have not kept up with ow lore in a long time. thanks for pointing that out, i learned something new today.",After
Shooter,Overwatch 2,2025-03-19,"since freja was an overwatch search and rescue specialist, i wonder if she knew about winston's beacon to rally all overwatch members or ignored it since she's a bounty hunter. or that talon might hire her to hunt down her former comrades for a price. in recall trailer when winston fought off talon troops led by reaper, his former friend.",After
Shooter,Overwatch 2,2025-02-24,"the point of the torb heal perk isn't to heal your team, it's to heal your lvl 3 turret during a flank. i've been trying it out this weekend, actually works pretty well. you can outheal a fuckton of damage, since you're sped up by overload as well. lvl 3 turret has 400 hp btw. if you plan on spider turret, definitely skip the repair perk.",After
Shooter,Overwatch 2,2023-02-26,sinceramente creo que genji es lo ms chad que hay. 1.llega corriendo por los techos 2.le hace parry a 3 proyectiles de un tamao considerable como si fueran nada. 3.corta a un par de robots y se retira a molestar. 4.salta una altura absurda y le corta la mano al mismo robot de unos 25 metros como si fuera mantequilla. 5.se niega a elaborar.,After
Shooter,Overwatch 2,2025-03-18,"i think junkrats major perks arent great, especially the one for his frag launcher. the devs should create a perk that boosts the damage of his primary fire, but only when an enemy is launched into the air by junkrats mine. this would make airshots much easier and more satisfying while bringing back, in a way, our good old oneshot junkrat.",After
Shooter,Overwatch 2,2025-03-11,i think red shell leaving overwatch really killed me watching any content for overwatch outside of you and frogger. red shell was just always so fun and his schizo editing style just was so different from everyone else. idk i just feel like the newer generation hasnt embraced the fun side of the game enough to warrant watching their videos.,After
Shooter,Overwatch 2,2025-02-19,"i'm honestly really surprised by the direction overwatch 2 is taking. i never expected them to revisit old concepts that work and got scrapped lootboxes, 6v6 and now old abilities and capping it off with perks that add so much extra tactical gameplay. i honestly might come back cause of all this, the game looks so much more fun than before.",After
Shooter,Overwatch 2,2024-10-13,"it's a breath of fresh air to hear someone who isn't shitting on the game and whining about nostalgia for ow1, the gameplay of overwatch i think is objectively the best it's ever been, but the controversies with pve and blizzard in general have really put people off this game. if. ow2 was the original game it would still win game of the year",After
Shooter,Overwatch 2,2024-12-11,"as a blizzard dev who recently got laid off, i would like to state i remembered venture and suggested they give them a skin, i actually pitched an idea for a mary poppins skin that turned her drill into an umbrella, and was told to get the fuck out and keep their name out of my mouth. i was fired an hour later, so yeah don't mention venture.",After
Shooter,Overwatch 2,2025-02-19,"playoverwatch, please bring back the old loot box opening mechanic. the new way to open lootboxes feels so dry and stale. like there's no excitement in opening them and you just get the loot. and maybe make the profile customization a bit easier to navigate as there are now hundreds upon hundreds of icons, banners, and titles. just some suggestions",After
Shooter,Overwatch 2,2025-03-13,"on the 5v5  6v6 thing i think the reason people aren campaigning about going back to 6v6 is because wee had 2 full blown tests for it, and we have that 6v6 competitive mini season coming up. i spent the entire 2 6v6 tests exclusively playing 6v6 and going back to 5v5 felt fucking terrible so ive been awaiting this comp mini season with baited breath",After
Shooter,Overwatch 2,2024-11-21,"i pretty much found that im at my best when i take a support role for one thing, multi tasking isnt insanely difficult, and the only thing that makes supporting hard is my teammates leaving me so that they can rush into a bad situation zenyatta is great for support, able to aid dps and tanks at the same time, while also holding or pushing the objective",After
Shooter,Overwatch 2,2024-10-29,"i think the reason people tend to jump a lot doesn't have to do with them thinking it makes them faster, i think it just does two things first, it keeps your apm up and ready think about how boxers stay on their toes and bounce around, to make it easier to make quick physical movements when they need to and just in general it makes you harder to shoot.",After
Shooter,Overwatch 2,2025-03-14,"i will never understand the insistence of so many gamers the vast majority? that all competitive video games be like competitive chess and that none should be like competitive sports. there is all sorts of luck in competitive sports, and surely it says something that billions of people think they are both a still competitive and b fun to play and watch.",After
Shooter,Overwatch 2,2025-03-13,"im someone who recently got introduced to overwatch 2 due to me being a massive fan of rivals and wanting to check out more hero shooters. and when i played the game for the first time, i ended up seriously loving it. the game isnt perfect by any means, but i seriously enjoyed my time with it so far and i cant wait to experience more of it in the future",After
Shooter,Overwatch 2,2024-12-16,"about damn time for the orisa spears! and to everyone saying you barely see it because the spears are green hard light or whatever, a damn i wish blizzard would just change that, b you can see it nicely in one of the highlight intros, c now that those spears are custom, it seems like a good time to make emotes and victory poses incorporating the spears!",After
Shooter,Overwatch 2,2025-03-20,"if youre protecting us, why are people dying? those words hit hard because sadly you cant always save everyone and it sounds like even if overwatch saves people the civilians dont tolerate failures. beside that i really like the soundtrack they used in this storytime the known archivemissionmusic but also frejas theme which fits her hunter theme so well.",After
Shooter,Overwatch 2,2024-11-11,"the world could always use more heroes  tracer ah, nostalgia...it really isn't what it used to be.  richtofen. overwatch launched and bo3 zombies was at its peak. i had a hard time choosing to play either of two but i had so much fun with these two. it was the best year of gaming for me... i will forever be grateful experiencing the golden era that time.",After
Shooter,Overwatch 2,2025-03-20,"550 this is what most people don't understand. without role queue, sure you might have games where there are 6 dps and no healers or tanks, but guess what? those players that instalock dps and never swap, they never win and never climb the ranks. they're hard stuck bronze because they refuse to learn to swap. that's the best part of not having role queue.",After
