Review,Positive,Helpful Votes,Funny Votes,Date
"Great game.  400+ hours.  
Only issue is 60 FPS lock.  Sh*t gives me headaches.  This pandering to consoles sh*t needs to stop.",True,0,0,2025-02-22 16:09:00
"Finished this game with already knowlegde of how it the gameplay was because I watched a playthrough but fomo got the best of me. So now that I have played it for myself what do I think of it. This game makes u feel like the main character of your own story all while the other main characters are ending their own. It truly feels like a world where so much has happened and now you are a part of it. the start of the game is hard when u have no knowledge of where to go exactly on the map. Everyone has nightmares of the boss u encounter in the overworld. The tree sentinel and while u can run away. I am sure that there will be most of u who will do your very best to beat him no matter how hard it may be just like I did and that rush of adrenaline when u beat him will a high u chase this entire game. I have beaten all the main bosses. Because I did not want to miss out on anything because if u just follow the path the game gives u. U will miss out on so much of the story of the world. I did not even see everything and I would not even know where to go. The fighting itself and the different weapons are so goddamn cool, spells and much more make it so that this game is so replayable. I might replay it just for the fun of it. You can become as overpowered as u want to be. Did I feel despair fighting the hardest boss while refusing to get the OP weapons. Yes. Did it feel really good when I beat her my own way. Yes. And I will never forget that feeling",True,0,0,2025-02-22 13:18:22
"This game is open world dark souls with a goat horse to ride, if that appeals to you then play it. This game has countless weapons and builds to play with and try and this is a game that any RPG fan should play",True,0,0,2025-02-22 12:22:17
"just beat the game, dont listen to the reviews complaining about difficulty or whatever. if you stick with this game through all of the intense challenges that are thrown at you, and push through to the end, it will give you the most rewarding feeling you can probably ever get from gaming. so give it a shot, and learn how to be a little patient.",True,0,0,2025-02-22 08:11:35
"amazing world, in the beginning, you get killed easily. after a few hours playing this game, you still get killed easily.",True,0,0,2025-02-22 07:18:04
"Start the game and get your ass handed to you. 
""YOU DIED"" 
For a brief moment making you believe that's the name of the game.

15/10 - Would hands down recommend the game. Its an experience and a lesson than its a game.",True,0,0,2025-02-22 07:15:57
"Easily the most immersive and engaging gaming world I've sunk myself into to date. The sheer size of the game  world (not including the massive additions of the DLC) coupled with the massive variety of weapons, bosses, and dungeons is nearly unmatched by any game to this point. Truly a world you can lose yourself in for days on end.",True,0,0,2025-02-22 00:34:05
Great game. Can be hard to learn the mechanics. When you get it down its rewarding to beat hard adversaries.,True,0,0,2025-02-22 00:27:02
"The perfect gateway to soulsborne games. First experience with this genre of games and I loved it, planning to play the others.",True,0,0,2025-02-22 00:02:45
"There's a reason people went crazy for this game.  The very beginning can be a bit tough, and I bounced off the first time I tried, but I'm glad I came back to it.  I'm not sure that any game comes close in terms of wealth of exploration.  It's a huge world to explore and the variety of environments is incredible.  There are certainly frustrating areas/enemies/bosses, but because the game is so huge and there's such freedom to go wherever you want, you can pretty much always just head in a different direction, and then come back later to whichever part was giving you trouble.",True,0,0,2025-02-21 22:07:21
"Amazing game, great story, game play and graphics are superb",True,0,0,2025-02-21 06:51:53
"I love this game. There is so much to do, and it's just so much fun. If you are looking to get into souls games or just haven't played this one yet, totally worth it. I actually have this on PS5 and I liked it so much I got it on pc as well. It is a shame you can't port over accounts from different systems via an account or something like that as I would like to port over my 300 hour account, but it isn't too big of an issue. Over all, it may be too hard for some people, but this is a perfect starting game for the souls franchise.",True,0,0,2025-02-21 05:15:22
the most accessible souls game. very enjoyable to play through and through. my only issues with this game is the sheer amount of copy and paste catacombs/caves/tunnel bosses as well as the MASSIVE amount of roll catches each boss has.,True,0,0,2025-02-21 01:22:30
"I first started playing Elden Ring due to the amount of Youtube videos I've seen about it and the recommendations I got from friends. Elden Ring offers something for everyone, and while being initially hard at first, the games mechanics get easy to figure out as you progress the story. The game offers an open worlds expanse so you always have something to explore and/or find, and the amount of weapons and armor you can get are fantastic. I can't recommend Elden Ring enough, my only advice, level up before you fight Margit.",True,0,0,2025-02-20 23:08:10
If you have good patience and determination then this game is amazing. Although some item collecting and quests take a bit the boss fights make up for it all with the cool move sets. You can repeat the game and get items that are only once obtained your first play through to make crazy broken or fun builds. The story line is also great with the dots connecting after most quests big or small. Along with plot twists or cool cut scenes before a fight (usually for main story bosses).,True,0,0,2025-02-20 22:23:04
Just goated in all aspects for a game. Only downside you would see are players who struggle at the difficulty for bosses but skill issue doesn't mean it's bad.,True,0,0,2025-02-20 20:28:29
"The best game that FromSoftware has ever created. You are doing yourself a great disservice if you do not play it at least once in your life. You get your first play-through only once, so take your time and explore everything and please READ! You will miss out on so much lore if you do not stop to read the short paragraphs that items have. Admire the gorgeous scenery and vast lands that you will stumble upon, the diverse characters will lore and connecting story lines and the mommies, of course.

Anyways, it's a great game and perfect to start if you have never played a single souls-like in your life. The game can truly be made as easy or hard as you would like it to be. Just know, that I am jealous of you for getting the first time experience.",True,0,0,2025-02-20 20:23:59
"Absolute cinema o7
My first souls game and It's absolutely fantastic - the landscapes, views, bosses everything - goddamn.
Definitely recommend but beware of a lot of rage inducing moments while trying to not get killed :D
ArRiSeeE n0WW yE TaRniSHedD",True,0,0,2025-02-20 20:08:10
"Hard but really fun, I highly recommend this game 5 stars. If you think about getting it is worth it.",True,0,0,2025-02-20 18:33:05
Its a great game with a good difficulty the only issue is sometimes the bosses make you wanna throw a brick at your computer,True,0,1,2025-02-20 18:20:37
Its a real man's game its quite hard at sometime's but it is worth ALOT. (also runs great on the steam deck),True,0,0,2025-02-20 16:46:33
"You die, you get run over, you lose all your runes. Repeat. You do this until you feel like you're no good at video games. You keep playing because there's an itch you cant scratch. You beat a few bosses and get through. Friends play with you, maybe drop you a weapon, play some more, kill some bosses, die some more. And some how... you beat your first run. You sit the game down for a while. The itch comes back. You need to beat the one boss. You try beating her for days and weeks and it finally clicks, you beat the second phase. Am I actually getting ""gud""? You enjoy the dlc, and you finally say-- I'm going to 100% this thing. You lock in, and suddenly, you run two back to back campaigns to get two alternate endings in under 12 hours.

I fell in love. I Died. I got gud. 

Elden Ring is a once in a lifetime game and the first one in a long time I have yet to uninstall or stop playing since getting the 100%. 

Truly a game in its own class",True,0,0,2025-02-20 16:39:40
"A good game, it looks beautiful and the fights are hard but no story.",True,0,0,2025-02-20 13:10:10
Very good just im prolly gonna lose my mind beating the main bosses since it took me like 2 hours to beat the first main boss,True,0,0,2025-02-20 11:17:07
"I highly recommend this game to anyone who wants a 120+ hour experience, I also would suggest not using any guides (although if you want to, that's fine as well) as I've found the fun comes from the trial and error nature of the souls genre in general. I found this game to be very enjoyable and the amount of time and effort put into this game is palpable. Probably should've mentioned this earlier, but by trial and error I mean every with every death/defeat you learn something, dodging that bosses attack slightly late or jumping over that attack rather than dodging. With that being said, following leveling guides and ""get OP early"" videos might not help you as much as you think it would, since you still have to know how to fight the boss, at least to a certain extent. I think that's what a lot of people who leave these negative reviews don't really get.

Have a nice day.",True,0,0,2025-02-20 02:31:07
"If you love games that are super duper relaxing, then this game is for you. If you’re not a serious gamer, don’t worry this game doesn’t involve that much skill. The thing that Elden ring does best though, is not making you want to break your ❤️❤️❤️❤️❤️❤️ controller, PC, and monitor 50 times per hour. It definitely doesn’t do that.",True,0,0,2025-02-20 02:20:52
"Unequivocally one of the greatest games I have ever played. I sincerely wish I could re-experience Elden Ring for the first time all over again, especially when this was my first true gateway into the Souls-like genre that Fromsoft created.
From the sheer diversity of how you can create your character, the RIDICULOUS amount of weapons, spells, and incantations you can find and add to your arsenal, to the RAW, unapologetic challenge that this game offers, and to the vast, beautiful landscapes that the Lands Between offers.....
Elden Ring is more than just a game, it is truly a piece of art, that deserves every single bit of praise it gets.
Regardless if you are shy to the ""Souls-like"" genre, this game deserves the attempt to be played by everyone. You will find yourself tenacious, and headstrong, trying to beat every enemy and boss this game offers from its challenge of difficulty, and the end result will always be pride in overcoming difficulty.
I cannot recommend Elden Ring enough. Sincerely give it a try. You will NOT be disappointed.",True,0,0,2025-02-20 02:04:40
"A fantastic Open World RPG Adventure game. The difficulty scaling is not obvious, however. You may have seen online complaints about the first story boss, Margit the Fell Omen, or even videos about the mounted knight near the beginning of the game. These two encounters are different ways the game tells you how difficult things will be.

If you go into an area and have trouble facing a boss, the ideal tactic is to leave and train elsewhere. Now, while the world is open, there are more difficult regions than others. The difficulty is both a test of your progress and a warning to mind your step. 

Combat is smooth, and you shouldn't have much trouble against an enemy or two. However, you can often find yourself surrounded by several enemies and they don't necessarily wait for their chance to fight like in a Superhero game. So you'll have to be careful with your Stamina and try to make your healing items last between checkpoints.

No strategy is perfect, however, you may find yourself against a challenge that you see no way out of. If that happens, you must find a way to retreat. I can offer a piece of advice to avoid being trapped, make sure to follow the Light of Grace and secure enough checkpoints. Once you secure a few checkpoints, you will be treated to a cutscene and obtain your trusty steed from the promotional videos. After that, you're pretty much good to go.

The game is a grind, you will fail, but you learn from your failures most of the time and success will be all the better for it. If you are curious about the DLC, don't buy it right away, it's more challenging than the main game. Beat the game first, and if you find yourself hungry for more, then by all means, take the plunge.

I may have made the game sound like quite the challenge, but it's all about one step at a time, or is it that the greatest journeys start with a single step? Either way, if you want to try a game with a challenge and enough content to keep you in the game even half as long as my playtime, then Elden Ring is a wonderful choice. 

Good luck, Tarnished.",True,0,0,2025-02-20 01:51:21
best game ever i beat the game 5 times total and even got all achievements on xbox and its still fun.,True,0,0,2025-02-19 23:15:00
"honestly solid game i cant say i'm great at it, but i have enjoyed it to its fullest potential and even though its a challenge i kinda enjoy that aspect of it.",True,0,0,2025-02-19 22:02:45
If you arent familiar with souls games or if its youre first one(like myself) it is indeed hella hard but youll pick it up eventually and its fun grinding i got 16 houyrs rn lets see how many more i get,True,0,0,2025-02-19 20:40:55
Wasn’t really into souls before but this game is something else. So atmospheric and rich in content. A visual masterpiece and a unique world,True,0,0,2025-02-19 18:48:40
"Greatest Action/Adventure game ever made.  The scale of this game is unbelievable and the character build options are completely wide open.  Few games can match the exploration and awe-inspiring environments of Elden Ring.  This game boasts incredible and addicting combat that will have you coming back for more and more.  Maybe the most re-playable game I own.

10/10, possibly the best game of all time.",True,0,0,2025-02-19 17:58:50
"1-Gameplay: Freedom and Depth
Elden Ring takes the challenging and satisfying combat mechanics of classic Souls games and gives players even more freedom of movement. In the open world, you can ride your steed, Torrent, and explore wherever you want. The combat mechanics are more flexible than ever, allowing you to define your playstyle with different weapons, spells, and combat techniques.

Key Gameplay Elements:

Fluid and free combat mechanics: Supports various playstyles such as melee combat, magic, and archery.
Open-world exploration: Travel anywhere on the map, solve mysteries, complete side quests, and uncover hidden secrets.
Traveling with Torrent: Your horse allows you to traverse the map quickly and gain tactical advantages in battle.
Ashes of War system: Customize your weapons with different special moves to personalize your playstyle.

2-Story: A Mysterious and Deep World

The world of Elden Ring was crafted with the contributions of renowned author George R.R. Martin, featuring a rich and captivating mythology. The game takes place in The Lands Between, a realm thrown into chaos after the destruction of the Elden Ring, leading to a war among divine beings. Players step into this world as a Tarnished, an exiled warrior seeking to become the Elden Lord.One of the most fascinating aspects of the story is that it is left for the player to discover. By gathering information from NPCs, environmental details, and enemies, players piece together the mysteries of the world themselves.

3-Mechanics: Flexibility and Depth

Elden Ring expertly integrates RPG elements, offering players a vast degree of freedom in character development.
Diverse classes and playstyles: Choose from various styles such as warrior, mage, or assassin.
Massive variety of weapons and spells: Hundreds of weapons, spells, and abilities cater to every type of player.
Multiplayer modes: Team up with other players or test your skills in PvP battles.
Boss battles: FromSoftware’s legendary boss fights reach their peak in Elden Ring, with each encounter requiring unique strategies and delivering epic moments.

4-Conclusion: A Legendary Experience
Elden Ring is not just a game it’s a world waiting to be explored. With its challenging combat, deep RPG elements, sense of discovery, and immersive storytelling, it stands at the pinnacle of the action-RPG genre. If you’re looking for a tough but rewarding experience, Elden Ring offers an unforgettable adventure.",True,1,0,2025-02-19 13:44:43
"this is probably the best open world game it is really fun and all so, yeah i really recomended it",True,0,0,2025-02-19 12:09:49
"the most user friendly gameplay for new player, i still recommend to play Darks souls series , Bloodborne or others",True,0,0,2025-02-19 11:25:08
Elden Ring is really good. It's a MASSIVE game with a huge variety of mob and boss types. Well worth the money and time investment.,True,0,0,2025-02-19 10:45:54
"I'm having quite a bit of fun with it after i started playing at the same time as a friend, its really demotivating to play by yourself in a genre of games youve never played before. This game is probably not good for a first dark souls game, it explains very little and a lot of mechanics can completely pass you by and you'll never know. I also wish i had at least some sort of questlog/tracking feature for tasks given by npc's - im 30 hours in and i have no idea where im supposed to be going rn. im trying to avoid google as much as possible but a few times its been unavoidable.

i will say though the game is clearly made for an xbox and nothing else. the control scheme is auto set to xbox controls even though all i have is a keyboard, and the keys mapping i had to completely redo myself to make it usable. it took quite a bit of trial and error since i was learning the mechanics and realizing i needed keys that were automapped to keys i assigned to actions. There is also occasionally moments where the game freezes for several seconds, but that may just be a  computer issue.

The co-op is miserable. it barely works, and unless you like invading other's worlds for some reason i dont really see the invasion mechanic as a positive point for the game. i want to play with my friend and fight bosses with them but people keep invading in the middle of those fights and killing us both, which is just frustrating, since neither of us are interested in pvp. the co-op system in this game is the most convoluted system ive ever encountered as well, the multiple password system that barely works, the summoning pools which dont really do anything (if you want to co-op with a specific person the pools do jack, you still have to be in the same spot) Since im not interested in co-oping with randoms the multiplayer system thats been implemented here is lackluster at best. (not to mention the terrible load times and random connection errors, we're in the same house so the disconnects make no sense)

despite my complaints though the game is very fun and im experiencing the learning curve of ""getting gud"" i just reached a point where im finally starting to do good dmg and its very satisfying. the bosses arent too difficult to telegraph the movements of and even with my previous low dmg output i could fight most bosses if i was patient and agile enough",True,0,0,2025-02-19 07:03:50
Beautiful environment and a beautiful story telling and voice lines.,True,0,0,2025-02-19 06:10:56
"Without a doubt the best game I've played in the last 5-10 years. I was never a huge fan of souls-like games. I have 120 hours on PS5 and about the same on PC and I can only say to any gamer if you are even thinking about dipping your toes into this game, take the plunge. It will truly be worth every penny and minute spent.",True,0,0,2025-02-19 04:50:39
The sensation of finally beating a boss that you died to so many times is the best. Just have some persistence and all will be well.,True,0,0,2025-02-19 04:26:37
Elden Ring is a phenomenal game. It's challenging but never gets boring and constantly draws me back. I would highly recommend it to anyone who enjoys souls-like games.,True,0,0,2025-02-19 04:17:54
"have 400 hours on ps, beat the game in every possible run, this game is so peak",True,0,0,2025-02-19 03:54:21
Love the premise and the individual gameplay. Husband and I wanted something to play as co-op. Didn't realize that it wasn't truly joint. As in I am a guest in his world and if he dies it kicks me off his world and we have to start the whole summoning process again...unless I am missing something.,True,0,0,2025-02-19 02:31:00
"My first Souls game and I have 408 hours in, so clearly something clicked.  All the detailed art and mesmerizing worldbuilding of other Soulsgames, but the open world setting is a bit more forgiving.",True,0,0,2025-02-19 02:25:09
"Elden Ring is the best game I have played hands down. Everything about this game is good. The Bosses, World Design, Sound Design, and everything else in between. I didn't know about FromSoft or Dark Souls Games until I heard about Elden Ring. Now, I absolutely love both the series and the genre. Like everyone else, I struggled hard when I began playing this game. I even quit for a while, but that is what is best about this game. While this game is a challenge, the reward you feel for finally beating that one boss, or finally getting that ending that you wanted more than makes up for it. I could recommend this game to literally anybody because it is that good. This game is a masterpiece and I can't wait to see what FromSoft creates next.",True,0,0,2025-02-19 02:11:08
"amazing game my, my all time favorite game this game has so much content s is so fun and engaging",True,0,0,2025-02-19 01:24:46
"Fun game, only issue is that godrick soldier is too op. needs nerfing. I only beat him yesterday.",True,0,0,2025-02-18 22:07:01
"Meh, its fun enough. Just beat this Margit guy, hoping it gets better",True,0,0,2025-02-18 22:01:44
"It's alright, but it's no Elden Bling. No wonder they put a stop to that, it would've made Elden Ring look like child's play. Since you can't play Elden Bling because those animals removed it, go ahead and play this instead. It should be able to capture a similar feeling, albeit minuscule in comparison.",True,0,0,2025-02-18 20:31:26
I loved the old Souls games. This is a little more forgiving than those but seems to be a much bigger world and story to play through. challenging and entertaining.,True,0,0,2025-02-18 20:21:34
"Elden ring takes almost all of the problems with previous souls games, and corrects the problems masterfully. This is definitely the best game I've ever played by far, a game that ive beat 4 times in the past 6 months, and i'm still discovering new things. My only complaints are that parts of the storyline are almost impossible to discover/complete without looking up guides. Also the repetitive bosses, like the Tree Sentinel, Tree Spirit, Crucible knight, Pumpkin head, dragons, and a few more.",True,0,0,2025-02-18 19:49:01
difficult game but well worth the money its not one of them games you pay alot of money for and beat in 4 hours,True,0,0,2025-02-18 17:14:54
good game 10/10 got kicked by some snake with a funny voice,True,0,0,2025-02-18 17:09:17
"It´s a great frickin game. I´m no souls player (I´ve tried DS3 but quit at Abyss Watchers) but this game is lit. It´s a very challenging game, sure, but it feels fair and you understand why you die etc. The open world is great and NPC:s have interesting stories. 
Overall a great and challenging game. If you put every RPG you play on the easiest difficulty possible and like more of a casual experience then this may not be for you. If you like a bit of a challenge however, Elden Ring is as good as it gets. 
Dog, o, Dog",True,0,0,2025-02-18 17:09:09
"Elden ring is one of the best and most fun games i ever played, i absolutely loved the major bosses, the weapons are all unique and fun to use, the art syle is amazing and the world is literally perfect",True,0,0,2025-02-18 11:42:03
"I love Elden Ring
Perfect game, perfect world, lore and story. A must play, really believe anyone can do it if they play however fits them.
I love Miyazaki and his works, thank you for your blessings.",True,0,0,2025-02-18 06:38:15
"Favorite game of all time, hands down. Easy Anti Cheat needs to go,. I'm fine with anti cheat measures but this is just stupid.",True,0,0,2025-02-18 05:13:46
"Damn would've been much better if it was a roguelike with supers and a battle royale storm and it was called Elden Ring Nightreign or something, Michael Zaki really missed with this one",True,0,1,2025-02-18 04:52:20
"This game is absolutely astonishing. Here are some of the best things about Elden Ring. First the game is so beautiful I see other Reviews of people saying the graphics are trash, and stuff like that but if you have bad graphics in this game it is your pc not the game. Second, the bosses are some of the most challenging and fun bosses in this game. Third, this game has so much variety for builds. One of the best weapons in the game is Iron balls. I'm not kidding. I would highly recommend getting this game.",True,0,0,2025-02-18 03:31:49
"One of my favorite visions of from software. Why not take Dark souls/Bloodbourne and make it open world? A fantastic Souls open world game, full of challenge until you ""figure it out"", with a massive open world to explore and build a character that you want. Fun to play alone, or with the multiplayer co-op mod.",True,0,0,2025-02-18 02:42:09
Amazing game and sometimes frustrating but if you put in the time and effort a run can be really cool with lots of builds to choose from and also lots of ways to play the game.And as a last resort use summons for a boss your struggling with and explore before margit since lots of people just run straight to him and die immediatly since they didn't explore and level up or they just did't git gud at the game so they just died.Also fire giant can be cheesed with loretta spirit summon (look it up on google),True,0,0,2025-02-18 02:34:29
"This game is nearly perfect. This game earned my love. I want to kiss, love, marry, start a family, and grow old with Miyazaki. I had this game on PlayStation through game share and put 150 hours and got platinum on there. Then, I decided I wanted SOTE and to actually own the game so I got it on Steam. I started playing right after the worst time of my life and I genuinely think this game saved me. I don't even know what to say about the game itself, it continually leaves me speechless. I had never played a souls game before, I haven't played one since. I am awful at the game I use all the cheese and bs available and it still never fails to give me a sense of accomplishment. I think I could write a doctoral thesis on this game but I won't here. Thank you Elden Ring, thank you Miyazaki, thank you Dark Souls. Don't you dare go hollow.

(P.S. Try finger, but hole)",True,0,0,2025-02-18 02:13:30
"Great game. Only complaint is too many reused boss fights, but almost everything else is spectacular. Also relatively easy and good starting point to get into soulsborne games.",True,0,0,2025-02-18 01:36:13
"Otra obra maestra de FromSoftware, aunque me ha costado adaptarme a su ritmo de juego frente a sus predecesores (detesto los mundos abiertos), sin duda la escencia de quienes amamos los Souls sigue estando en este juego.

Un mundo inmeso por explorar, infinidad de items que descubrir, sorpresas y retos que aunque seas un veterano de este tipo de juegos, significara un nuevo reto.

Totalmente recomendado.",True,0,0,2025-02-18 01:33:35
"A masterpiece of exploration, combat, and despair. Highly recommend",True,0,0,2025-02-18 01:29:19
"Storytelling masterpiece and graphical wonder. 10/10, would recommend to fans of dark fantasy, challenging gameplay, and difficult decisions. I highly suggest going in blind and limiting online help or guides. That being said, your decisions can eliminate entire endings and/or questlines.  Truly an incredible and complex story that sets a nigh insurmountable challenge for games within the genre",True,0,0,2025-02-18 00:59:19
"Great game would recommend, can be hard and challenging for some but not for this God gamer, shit was to ez ngl. DLC  was fire 2",True,0,0,2025-02-18 00:18:23
this is a great game in my opinion i had it on my console with more than 500 hours of game play half of that in one character i even beat all the bosses in the game but i do admit i'm not a great player i'm a very casual player but i did still manage to beat the bosses with the help of the mimic,True,0,0,2025-02-18 00:17:33
"Played it on series X, and on PC. Phenomenal game, 10/10 easily in every aspect. Literally bought the whole game twice lol.",True,0,0,2025-02-18 00:16:07
"This game is peak. I've played an unhealthy amount of of this (across platforms) and its one of the best games ever made. Masterclass, 10/10. Needs more feet!",True,0,0,2025-02-18 00:09:17
"This game is so amazing. The world is beautiful and full of details you wouldn't find in other games. And the bosses are so amazing. A challenging game, but worth it.",True,0,0,2025-02-17 21:50:36
"amazing game,love every bit of it, sure there are some times in the game where it can be extremely difficult and you feel like you cant beat it, but unlike the other souls games, her you can just say ""this is too hard I'll come back to it later"" and just level up a bit, and it's an open world game with technically nothing stopping you from just skipping bosses and going straight to the next one, and there is no requirements to get to the next area like some games, someone even beat the game at level 1, and someone beat it without being hit, so if you enjoy open world, rogue, souls like games then this is PERFECT for you! And I HIGHLY recommend it for people new to the souls genre, as it is the easiest of the souls like games and there's nothing stopping you from leaving a boss area getting better stuff and coming back, unlike other souls games.",True,0,0,2025-02-17 21:00:02
swing die swing die swing die swing die swing die swing die swing die swing dieswing die swing die swing die swing dieswing die swing die swing die swing dieswing die swing die swing die swing dieswing die swing die swing die swing dieswing die swing die swing die swing dieswing die swing die swing die swing dieswing die swing die swing die swing dieswing die swing die swing die swing dieswing die swing die swing die swing dieswing die swing die swing die swing dieswing die swing die swing die swing dieswing die swing die swing die swing dieswing die swing die swing die swing dieswing die swing die swing die swing dieswing die swing die swing die swing dieswing die swing die swing die swing dieswing die swing die swing die swing dieswing die swing die swing die swing dieswing die swing die swing die swing dieswing die swing die swing die swing dieswing die swing die swing die swing dieswing die swing die swing die swing dieswing die swing die swing die swing die,True,0,0,2025-02-17 20:19:58
" I adore this game 99% of the time, only issue i have with the game is the damn Haligtree like i dread going back there every play through. other than that tho it's a peak game with great story. (hate the godskin duo)",True,0,0,2025-02-17 19:36:35
"Never played a souls game before, for everyone who is new to the series...its super hard. But I guess thats why its worth grinding a lot.",True,0,0,2025-02-17 18:15:41
"The ultimate culmination of From Software's challenging gameplay and gorgeous art direction, mixed with a deep lore that demands an investigative nature from the player.",True,0,0,2025-02-17 17:53:03
"I UBER advise others to play this game, way better than dork souls 2 (Matheus Pacheco know nothing of good games...)",True,0,0,2025-02-17 17:49:35
"The game is fun 
It has a lot of challenge 
Thank you for adding the Arabic language",True,0,0,2025-02-17 15:40:47
"IF, and ONLY IF, you enjoy getting so into a world, that it frustrates you to the point of contemplating castration - this game is for you. I have donated 250+ hours to this game and I love every minute of it. The combat sweeps you off of your feet, the dialogue with every character you run into is very engaging and overall the plot never dulls for a moment. 

P.S. what the fuck is with the Age of Stars ending.",True,0,0,2025-02-17 14:17:29
Really love and enjoying this game and didnt ever get bored it. The feelings of exploring and new area that misses last playthrough and finding something new just feel so good! been having alot of fun (pain and suffering) definitely worth to try out this game and play it on your own paced. Soulsborne game suffering is something very common :),True,0,0,2025-02-17 14:10:06
"It's Elden Ring bro. If you haven't played souls games, this is probably the best one to get into in terms of variety and the worst one to get into in terms of it already being the best and damaging the integrity of the rest of the series. The difficulty is optional. You can make busted builds and play with broken mechanics and have as much fun as you want. You can also choose not to level up faith as your main stat.",True,0,0,2025-02-17 12:18:42
"Game is fun, My friend said the game was relaxing, heeeeeee i think i know, why she said thet, cuz now i'm fill sooooooooooo relaxing when play this game",True,0,0,2025-02-17 08:30:59
Elden Ring is a celebration of FromSoft's prior genre defining titles and an entry point into the SoulsBorne games for new players. It's a mashup of the styles we love while bringing it's own unique twist and intense combat to an incredible fantasy setting. Congratulations FromSoftware and thank you for a decade of joy and pain ;],True,0,0,2025-02-17 08:30:13
"I've only played it for like 15 hours and it been going great. well worth the full 60$. please play on controller it is so much better,",True,0,0,2025-02-17 06:34:57
"Solamente lo he jugado 10 horas, es mi primer souls, llevo jugando videojuegos desde que tengo 4, desde mi primer computadora con 256mb de ram y 20 gb en disco duro por alla del 2002, es un juego maravilloso, buenos graficos y me gustan los RPG, me ha hecho volver a enamorarme de lo que mas me gusta, jugar algo con picante, dificil y emocionante, lo recomiendo bastante",True,0,0,2025-02-17 06:16:05
"It's worth 60 dollars.
Bloodborne but it's on PC (elden ring is similar)
66 hours on record.
It's like a very modded skyrim.
Bloodborne on PC when
",True,0,0,2025-02-17 04:17:04
"Great game. Played through with Seemless Coop mod with two other friends. 
Can't recommend it enough. Especially fun with other people. Thoroughly enjoyed exploring, acquiring new weapons and armor, fighting the bosses and learning their weaknesses. The world is beautiful, learning the moves and how to dodge and fight is rewarding. 10/10",True,0,0,2025-02-17 03:54:59
"I've played every souls game, this one tends to not tell you where you're going or what your objectives are so if you tend to get lost expect to run into enemies that 1 shot you a lot. I enjoy the dlc weapons and wish they'd been included in the game from the beginning. Game engine is an upgrade from DS3 but I like bloodborne a little better.",True,0,0,2025-02-17 02:43:33
I love this game ive made and completed over 14 characters and am currently working on my newest one this is the most welcoming souls game in the series if your wondering which one to start with I seriously recommend this game.,True,0,0,2025-02-17 00:00:01
"I don't know where to start, this is just one of the most beautiful, immersive, and intriguing open world RPGs I've ever experienced. I'm 122 hours into it and feel like I've barely scratched the surface.

The game puts more emphasis on exploration than hand holding with quest markers. It's very modern feeling, but also old school in the game's esoteric structure. It feels very similar to Shadow of the Colossus in it's cryptic approach to progression and story telling, but the world is much more dense. It's something you'll just have to experience to appreciate.

This is the first FromSoft game that I've ever played, and it definitely won't be my last. If you're looking to spend hours and hours getting lost in a incredibly crafted open world, look no further. So far it's a perfect 10/10, but I'll update my review if it falls off at some point. Alright, off to become Elden Lord!",True,0,0,2025-02-16 21:36:43
Hard but really fun,True,0,0,2025-02-16 21:28:12
"---{ Graphics }---
☐ You forget what reality is
☑ Beautiful
☐ Good
☐ Decent
☐ Bad
☐ Don‘t look too long at it
☐ MS-DOS

---{ Gameplay }---
☑ Very good
☐ Good
☐ It's just gameplay
☐ Mehh
☐ Watch paint dry instead
☐ Just don't

---{ Audio }---
☐ Eargasm
☑ Very good
☐ Good
☐ Not good, not bad
☐ Not too bad
☐ Bad
☐ I'm now deaf

---{ Audience }---
☐ Kids
☑ Teens
☑ Adults
☐ Grandma

---{ PC Requirements }---
☐ Check if you can run paint
☐ Potato
☐ Decent
☑ Fast
☐ Rich boi
☐ Ask NASA if they have a spare computer

---{ Difficulty }---
☐ Just press 'W'
☐ Easy
☐ Nothing difficult
☐ Easy to learn / Hard to master
☐ Significant brain usage
☐ Difficult
☑ Dark Souls

---{ Grind }---
☑ Nothing to grind
☐ Only if u care about leaderboards/ranks
☐ Isn't necessary to progress
☐ Average grind level
☐ Too much grind
☐ You'll need a second live for grinding

---{ Story }---
☐ No Story
☐ Some lore
☐ Average
☐ Good
☐ Very Good
☑ Lovely (The game isn't about story, but the lore is imressive)
☐ It'll replace your life

---{ Game Time }---
☐ Long enough for a cup of coffee
☐ Short
☐ Average
☑ Long (around 40 hours in average)
☑ Depends on you (a lot of side content)
☐ To infinity and beyond

---{ Price }---
☐ It's free!
☑ Worth the price
☑ If it's on sale
☐ If u have some spare money left
☐ Not recommended
☐ You could also just burn your money

---{ Bugs }---
☑ Never heard of
☐ Minor bugs
☐ Can get annoying
☐ ARK: Survival Evolved
☐ The game itself is a big terrarium for bugs

---{ ? / 10 }---
☐ 1
☐ 2
☐ 3
☐ 4
☐ 5
☐ 6
☐ 7
☐ 8
☐ 9
☑ 10",True,0,0,2025-02-16 21:21:30
