Review,Positive,Helpful Votes,Funny Votes,Date
"Its a great story, which kind of drives the whole game. In terms of gameplay it is quite lacking of course, with just QTEs and some timed choices that drive your story. There are some nice tough choices for the player to take at some key decision points which add a lot to replayability.

The only small nitpicks I would have - I have been playing this game with an XboX controller and it worked quite well 95% of the time. Some really time critical points though, the inputs were not read. This really made me have to try multiple restarts to see if it was a problem with my controller, but it was just the QTEs with the Left stick that were not being read properly. I had to switch to my Mouse for these sections, but it definitely was very irritating the first few times I didnt know what was happening.

All in all, great game. If you are coming from some big Action game and want a short nice story driven game to sink some time in between, this is it.",True,0,0,2025-02-22 09:28:41
"for a game that has an overwhelming amount of options, outcomes and actions, and places such a heavy focus on ""your choices matter"" and the compleixty of moral choices in difficult events, it sure is incredibly black-and-white in a lot of choices. Regardless I love this game and its characters and I am going to, eventually, complete it to platinum. Incredible graphics! I wish Rupert had more scenes though.",True,0,0,2025-02-21 21:22:55
"It has a very intresting story line and i like it that way
",True,0,0,2025-02-21 19:00:54
"The story line is what completely got me, i don't normally leave reviews, but this game is totally worth it!",True,0,0,2025-02-21 09:02:03
If you enjoy story games then try this absolute masterpiece. Its one of those story games that will get you emotional. There are so many endings and so many outcomes. I have already done 2 play throughs and will probably do more. I pray that one day I will find another game as great as this one.,True,0,0,2025-02-21 02:59:46
"This game absolutely blew me away. Before playing this game I didn't know anything about it besides the ""28 STAB WOUNDS"" meme that made its rounds when the game released. And now let me say, this is probably one of the best storytelling games I have ever played. This game is a thought provoking experience that challenges the player to think about what it truly means to be human. Is it simple biology that makes someone human, or is it the emotions that we feel that can make someone or something human? This game also serves as a reflection of the player them self, as their actions will ultimately decide the fate of the characters in the game. I highly highly recommend playing this game, not only because it is beautifully crafted in every aspect from the graphics to the score, but because it will challenge you to think and see things in ways you haven't before.",True,0,0,2025-02-20 21:34:40
"Detroit: Become Human is a breathtaking choices-matter story game that just hits different. The emotional depth, themes of mistreatment and injustice, and incredible character development had me in tears multiple times.

You experience the story through three different characters, and I still can’t decide whose journey impacted me the most. Kara, the caretaker android risking everything to protect a little girl from an abusive father. Marcus, who had a privileged life until it was ripped away, forcing him to confront the harsh reality of android oppression and lead a revolution. And Connor, the detective android investigating why androids are ""malfunctioning,"" all while struggling with his own inner conflict.

This game will stay in my heart forever.

If you love narrative-driven games, you need to play this—or at least watch a walkthrough. What an unforgettable, heart-wrenching experience💙",True,0,0,2025-02-20 14:30:53
"[h2]Detroit Become Human is unlike any other game, even in 2025. The music, environment, and cinematics pull you into the game like no other. You cannot even tell whether you are in a cinematic, or gameplay. Hardly anything is shown in 2D UI, but 3d spatial storytelling.[/h2]

Music: 9/10
Story 10/10
Graphics: 9/10
Immersion: 10/10
Performance: 10/10
Enjoyment: 11/10
[b]Overall: 10/10[/b]

[h3]Detroit Become Human - Playable Movie[/h3]

DOH plays like an interactive movie, more than a traditional story game. Thankfully it has incredible visuals, music, and a compelling dystopian storyline that makes it enjoyable to play. You, the player are the protagonist(s) in this game, and it's as if you are watching a movie. Yet, all the choices made by the main character are made by you, which makes it a very compelling final result since all your choices are decided based on your own biases and values. 

[h3]Incredibly Compelling Story[/h3]

Especially for 2025, and the advance of AI in our real world, Detroit Become Human offers a dystopian reality that has both its characters and its world grounded with depth, motive, and emotion, leaving you the player to shape the world and cards you are dealt. The acting is outstanding, the performance is something you don't ever find in video games but amongst Hollywood actors (of which there are some in this!)

[h3]Performance capture and Visual fidelity[/h3]

To say I was impressed would be an understatement. The facial emotions, tone of voice, and high-fidelity faces had me flabbergasted, this level of quality between talking characters sets the bar incredibly high and is likely the best dialogue and character performances I've ever seen. It sticks out even more than games like God of War, which have incredible performance capture because DBH is a game that solely focuses on story and acting over gameplay.

[h3]Conclusion[/h3]

Breathtaking visuals, Hollywood-level performances, and a fantastic dystopian story, it's complete cinema. Every choice feels personal, every moment immersive, and every detail meticulously crafted. If you’re looking for a game that sets a new standard for storytelling in 2025, this is it.",True,0,0,2025-02-20 13:46:24
Amazing game! Your choices have consequences like in real life. Graphics quality is amazing aswell. I am a person who hates storyline based games but this was the first that i could actually enjoy playing and enjoy! So happy this game exists! <3,True,0,0,2025-02-20 07:43:24
Amazing story(s). You will never see another pick your own adventure as complex and well put together as this game. 10/10,True,0,0,2025-02-19 23:30:16
"I absolutely love this game. The story, the characters, the graphics are all amazing. And the soundtrack! Oh my god is it absolutely beautiful. I love Kara's main theme. This is one of two games to make me genuinely shed some tears. Play this game. Buy it right now and play it.",True,0,0,2025-02-19 22:59:16
Its so much fun to kill Connor over and over again and piss off Hank and then watch his reaction when you come back with new Connor.,True,0,0,2025-02-19 21:35:37
"Should SCE has spent money on another game like D:BH instead of Concord, SCE wouldn't be a joke, but a legend again.",True,0,0,2025-02-19 16:47:42
"It's fine, it's a bit overrated, but it's well made from a technological standpoint.  The game definitely offers your choices to dictate your outcomes and endings.  The story is just really bland though, filled with predictable character arcs and cliche plot twists.  It insists upon itself to delivering this message about AI and it's potentiality to cause chaos.",True,0,0,2025-02-19 16:18:28
"Wow. What a story. The acting. The visuals. The themes. The choices. I have never written a review for a game on Steam (and that is with hundreds of hours across numerous amazing titles that I have thoroughly enjoyed), but felt compelled to write this review for Detroit: Become Human. I was absolutely engrossed by this game and the narrative that the creators expertly crafted. It's not open world, it's not an MMO, it's not an RPG, but God damn...it's a brilliant game.",True,0,0,2025-02-18 23:39:54
"It was a nice story. The choices are not always evident (you select an option and it ends up being a dialogue you didn't imageine) so it can be a bit frustating.
It's a bit too much cinematics for me to replay it but it was good.",True,0,0,2025-02-18 23:01:08
"I love choice-based games, so I decided to give this one a shot. I fell in love with it so fast! I love the three different story lines, and switching off between characters. Each character and story is so well written, it really sucks you in.

The game play is so cool, scanning a room as an android, quick decision making, and choices that can affect the entire story.

Highly recommend!",True,0,0,2025-02-18 18:38:39
Great work on a game! Thank you to developers and cast for your hard work!,True,0,0,2025-02-18 00:22:41
I love the in depth story and how many different ways you can play it. They really captured such a beautiful amount of emotion where you fall in love with the characters. The only issue I have with the game is that sometimes walking around is hard due to the limited perspectives but overall the game is amazing and worth playing.,True,0,0,2025-02-17 21:19:37
Years later and its still one of the best story based games out there,True,0,0,2025-02-17 17:40:55
"Great game, with fun mechanics, beautiful graphics and an intriguing story, reminding me of Matrix and Animatrix.",True,0,0,2025-02-17 17:30:45
"I really liked this game. Any game that makes you think about it, the world, and your own beliefs and world views is a a good piece of art in my opinion and DBH does that well. I like telltale-type games so if that's your jam you have to play this game. Even if those usually aren't your type of games, I'd say that DBH stands out from the genre because your choices actually have an impact on the game. From large very-clear-this-will-have-huge-ramifications-choices to seemingly small choices, they both can mean life or death for any of the main and side characters or the game. Just go into knowing it's more like an interactive HBO show, not a video game and you'll have the right expectations.",True,0,0,2025-02-17 15:28:17
There is so many different endings and the story on this game is amazing.,True,0,0,2025-02-17 06:55:23
"This is one of the best games I've ever played. I don't know what to say, except that this game is GOAT. Thank you people who made this game. I'll be waiting for the sequel and your future games.",True,0,0,2025-02-17 01:46:19
"Great game, definitely some pacing issues, and story can be a bit shallow at times, but a great game overall. Flowchart mechanic is perfect and the controls are on point.",True,0,0,2025-02-17 01:43:24
I normally don't like story driven games but this one got me. Masterpiece.,True,0,0,2025-02-17 00:39:29
"SPOILERS SPOILERS SPOILERS SPOILERS I have enjoyed this game 3 times now trying to make different choices and see where it takes me! 100% recommend. Story games have never really been my cup of tea, but I tried this one and you should definitely try it if you want something different! I do have a suggestion for for a Pre-Sequel/sequel. Kamski said it could have been a mutation in a program. Make the Alice patient zero. Run through a short prequel, then cut to a sequel where you play whatever character survives at the end during and after the civil war. The humans could figure out that Alice was the original mutation, and could hunt her down. Or the Androids do and figure out a way to put a firewall protection whatever you want to call it to keep the humans from blocking the mutation in the future. I don't know I could write two novels on the idea. But just an idea 💡 😁",True,0,0,2025-02-16 21:43:26
"Just really, really excellent. If you like the fact that your choices (even split second decisions) will impact everything, this game is for you.",True,0,0,2025-02-16 21:40:26
"Anyone who thinks this game is not worth the effort will be considered a deviant and sent back to CyberLife for service*

[i] *at deviant's expense [/i]",True,0,0,2025-02-16 20:04:34
"One of the greatest stories I've experienced in gaming industry. If your PC can handle this resource-consuming monster, then you should totally play this",True,0,0,2025-02-16 15:19:54
8/10 Great story! Loved the choice aspect.,True,0,0,2025-02-16 12:59:40
"This is my new favorite game. The story-telling, the character designs, just everything got me hooked. This game is a must play",True,0,0,2025-02-16 07:52:16
"A masterpiece. Story telling, the emotions... they have such an impacting effect and the whole game itself is phenomenal. One of my favorite games!",True,0,0,2025-02-16 03:37:43
this is one of the greatest games i have ever played I just beat it and the amount of choices you have is insane the amount of outcomes is awesome also not to mention the game play and graphics are so cool,True,0,0,2025-02-16 01:22:40
"I've probably watched a dozen let's plays of this. Amazing story and characters, and so many meaningful choices and consequences with lots of endings.",True,0,0,2025-02-15 20:08:55
"It's a good game with an appealing story, good graphics, and a fair amount of content",True,0,0,2025-02-15 19:58:18
"the story is well-written and fun to play through. the game itself and the choices made along the way offer a great way to really test your sense of morality. personally, definitely coming to love many of the characters in this game after playing through a second time. play this game if you haven't already... you're missing out. big time",True,0,0,2025-02-15 19:15:55
"I've been an avid gamer for about 40 years, and as I get older, I'm definitely gravitating more towards story-rich games and away from twitch-style games. This game is an absolute winner on all fronts.

Detroit: Become Human was gripping from start to finish. The story is a pretty standard 'humans suck at coming to grips with things they don't understand' tale, but it does so in an inventive and beautifully presented way. The number of choices and consequences is staggering, and replayability is high if you're curious enough to see where the next playthrough takes you.

I finished my first playthrough in just over 12 hours, following the creators' recommendation of not backtracking. You can replay/restart chapters if you want, but I felt my choices had more weight by playing straight through.

If you're up for a short but super impactful game, you can't beat this one.",True,0,0,2025-02-15 19:12:06
"As I've said to my friends, the game serves as a great mechanism to tell an interesting unfolding story. For a long time there was an internet discourse about 'choice' in video games. Discussion about how games lacked substantial choice, impactful decisions that changed the state of the game in ways more significant than some different lines of dialogue.

Detroit: Become Human is the game I choose as the example of meaningful choice in video games. It provides substantive decisions to the player constantly, minor decisions influencing larger ones, making some options unavailable or unlocking more or less desirable ones. In the end, how much you put into the game determines how much you get out of it. If you really want to achieve the best ending, you have to do your utmost to interact with all of the content the game puts in front of you in more than just a superficial way. If you don't carefully consider what choices to make you may quickly find yourself without many options at all.

If I had to deride the game for anything, it relies heavily on Quick Time Events to decide success or failure in action segments. Due to the cinematic nature of the game, creating an adaptable, high-quality control scheme that works in all cutscenes and scenarios may well have been unfeasible, so I do not judge the game too heavily on this aspect, however, if you are a serious detractor of QTEs in video games, then this one may not be for you.

All in all, Detroit proves to be a compelling and gripping narrative experience told from the aspect of multiple interesting characters who's stories influence one another and intersect at multiple points. Initially the game has significant down-time to explain the setting and setup the characters but once the plot gets moving things quickly escalate. Additionally, due to the significant number of meaningful variations in choices and consequences, the game has immense replayability that I find to be unmatched in games that market themselves on similar narrative basis.

If you're looking for an interesting story that grapples with the themes like the abuse, artificial intelligence, human connection, and the nature of humanity, then give this game a try, it might just surprise you.",True,0,0,2025-02-15 09:03:08
"This game was incredible. Hands-down the best ""choice matters"" game I've played, there are so many pivotal choices that can lead you to dozens of different endings. Definitely avoid spoilers at all costs, and play the game according to your own ethics for the most authentic experience. This game has amazing graphics, and as I watched videos of behind-the-scenes productions I realized how much work truly went into this. It made me feel so much while playing it, and would constantly be screaming and yelling at characters because of how much I connected to them. 10/10, DEFINITELY reccommend.",True,0,0,2025-02-15 05:21:36
"The graphics quality is amazing and the story line is great so far, the chance to design the outcome of the game is really fun",True,0,0,2025-02-15 03:25:20
Very powerful and emotional game highly recommend to any who likes story games this was so powerful and fun and I recommend choosing good decisions,True,0,0,2025-02-15 03:20:31
got the game when it was on sale. so many options with such a good story no matter what path you choose.,True,0,0,2025-02-15 02:24:39
"The best story game I have ever, and possibly ever will, play.",True,0,0,2025-02-15 00:25:39
"Still my beloved game from Quantic Dream. 
In 2025 it still looks incredible, runs almost smooth and can ыend to hell a lot of new games!
",True,0,0,2025-02-14 20:49:46
A very beautiful game with great characters. experienced difficulty really adds to the immersion since any decisions you make sticks with you till the end of the game(i got all 3 main characters killed),True,0,0,2025-02-13 06:07:52
"The controls are definitely clunky for PC

BUT

Once you move past that the game takes you on a fantastic interactive journey that only the original mass effect trilogy could rival. This game truly is a work of art. 

It is certainly worth buying!",True,0,0,2025-02-13 03:17:23
i cannot explain how much this game changed me. with the many story lines you can choose to the looks and the plot. i cant give enough credit to it. best game ive ever played and you should try it to,True,0,0,2025-02-13 02:55:23
"This was my first story line game I've ever played, and needless to say that it set the bar for any other story line game that comes my way. It's by FAR the best one I've played! The heaviness of the overall story, a long with complexity of each character, it's truly amazing! Nothing will ever compare to the first play through, by far the best game I've ever played!",True,0,0,2025-02-13 00:59:46
"Detroit: Become Human - “Final” Thoughts
Overall rating 8.6/10
Characters 9/10: Compelling, nuanced, relatable.
Writing 10/10: each choice felt impactful, but difficult. It was hard to choose the most favorable outcome at times. 
Interface: 6/10: sometimes choices were listed as a single word, with a timer ticking down, and no way to discern the full dialogue.  The camera sometimes swaps angles without warning.
“Combat” 9/10: Button mashing at predetermined times is hardly combat, but it was stressful in a unique way, it would occur inline with dialogue, so I was never ready for it, until I was always ready for it. It kept me on edge, which kept me in the story.
Replayability 9/10: there are entire story trees I haven’t unlocked, and I will be replaying chapters to see the outcomes.
I ended the game with 33/48 Achievements and played on story mode.",True,0,0,2025-02-12 19:23:09
This game is the best game OF ALL TIME!! Sometimes it's boring but that don't make game worse.Conor parts are the best in the game but I don't like Kara much. Machine Conor is such a Sigma,True,0,0,2025-02-12 13:38:58
"Detroit Become Human is just shy of perfection imo. this ""game"" is a button cut scene. Its absolute Cinema but it is focused on execution of Story telling as apposed to actual ""game play""per say.  when some devs focus on open world , these mfs focused on Open story. 100 pages of script compared to 4000 . Think of it more like a interaction cut scene with some areas having a time limit associated with decisions.  its a 1 of a kind gaming experience.  You forget what reality is / story is compelling/ graphics are Top Tier / Character development is in your hands. and your decisions result in sometimes heavy handed consequences.  i truly anticipate what the devs will create next .",True,0,0,2025-02-12 12:32:55
"The very definition of ""Every action has consequences"" and they show it in a beautifully heart-wrenching way. I love how this game made me question every moral and boundary I set for myself. It's the best game for overthinkers literally. I have not yet achieved every ending so far and honestly, it surprised me how it's so easy to fail a character's life and their goals. Every character is not just ""good"" or ""bad"" and I love how everyone is portrayed so realistically. I cried over this for a good few minutes and stressed over so many options. Even if I will probably find a game I would like more in the future, this game will forever be unforgettable.

5/5  i would die for this game.",True,0,0,2025-02-12 09:51:29
"[h1]What a game! Hands down![/h1] Never played a game this story rich, action packed as well as choice-based. The game direction is also not like a game but like a movie and I loved every second of it! There is not UI or HUD elements at all. Just interaction buttons that occasionally comes up. The theme of the game is futuristic, inspiring, and eye opening. The choices in the story are very important and most fun part of the game. The game asks some crucial questions which makes one thinking about the choice that needs to be made, and it forces players to think creatively in the play through.

It is obvious that this game has received love not only from the creators but players a like. Definitely, must play.",True,0,0,2025-02-12 07:43:53
"Now this game is absolute cinema, it's a great game with one of The best story lines in all of gaming. Pretty much an interactable movie, and damn did it feel like a movie. Fully worth the price",True,0,0,2025-02-12 05:36:40
"This game will forever be in my top 10 personal favourites

The story, the characters, the action and all of the underlying references and similarities to real world happenings
It never overstepped it's purpose and allowed a lot of gaps to be filled in by the player.

It's satisfying to achieve as many of the endings as possible - whilst admittedly tedious at going back through some of the levels which have no effect on outcomes; no section overstays its' welcome after numerous playthroughs (and with the help of a few 'tricks', you can bypass some speeches and moments you don't fancy seeing again.

The graphical and audio technology for it's time is still brilliant - I remember when this got first announced as a Playstation exclusive and being jealous, until it finally came out for us

Now my main gripe is the excess crashes and failures to start - Deleting both Overlay(dot)JSON files from the Steam directory whilst disabling Steam Overlay worked a charm (had to do this upon every boot of Steam)
The crashes however were just super random at times for me; busy action or quiet moment; no rhyme nor reason
But the game tended to have a quicksave no more than 5-10 minutes prior, so it was rarely a huge hassle.

Achievement Hunting this was fun - I required about 3 guides; 1 for the last 2 magazines I hadn't found, 1 for an ending I couldn't obtain and 1 to ensure Connor died enough times (it's so hard for him to die the required amount without actively trying to force it)",True,0,0,2025-02-11 23:26:43
"Detroit: Become Human is one of the best games I’ve ever played. The story is amazing, and the way your choices can completely change how things play out is just insane. It really pulls you in and makes you feel like you're part of the story, not just watching it unfold.

I got really into the characters and their journeys. Some moments hit hard, and I actually cared about what happened to them. The game does a great job of making you think about your decisions, and it sticks with you even after you’re done.

If you like story-driven games, this one is 100% worth playing.",True,0,0,2025-02-11 13:16:22
It's been more than a decade since I last played a choice based game and I wasn't disappointed the least. The concept and storytelling was sensational. Cinematic masterpiece start to end. The game didn't lack anything. Hope to catch more game from this publisher,True,0,0,2025-02-10 17:06:58
"This game was absolutely excellent. The decision tree scale in this game is mind boggling. After completing the game I read one of the voice actors had a 20,000 page script.",True,0,0,2025-02-10 05:47:31
"Very entertaining story. Choices matter is an understatement. Some twists and situations are extremely cliched, and some character behaviors and interactions a little forced.",True,0,0,2025-02-10 02:19:06
"Gostei bastante dos personagens ambientação e narrativa. As câmeras as vezes se perdem durante as explorações, mas nada que atrapalhe a imersão. Esse jogo vale cada centavo!!",True,0,0,2025-02-10 00:30:43
"awesome quality and game play. so many endings, definitely a favorite game i love to play.",True,0,0,2025-02-10 00:27:07
"Detroit: Become Human is an absolute masterpiece of interactive storytelling, and I highly recommend going into your first playthrough completely blind—no guides, no walkthroughs. Just immerse yourself in the world, make decisions in the heat of the moment, and experience the consequences firsthand.

The game puts you in the shoes (and minds) of three androids, each with their own journey, and every choice you make—whether small or massive—shapes the outcome in ways you won’t always expect. Playing without outside influence lets you truly own your story. You’ll feel the weight of your decisions as if you were the android, forced to react in real time, unsure of what’s right or wrong.

Surprisingly, this game is incredibly easy to get into, even if you’re not a hardcore gamer. Both my father and my girlfriend—who are very casual gamers—ended up loving it. The intuitive controls, gripping story, and cinematic presentation make it feel like you’re playing through a high-stakes movie.

If you enjoy deep, choice-driven narratives with emotional weight, Detroit: Become Human is a must-play. Just trust your instincts, make your own choices, and see where your unique story takes you. You won’t regret it.",True,0,0,2025-02-09 19:11:11
"amazing game, it is so emotional and the story is incredible. it is touching and it hurts and the visuals themselves are already on another level.",True,0,0,2025-02-09 16:21:17
"Gameplay : 4/5
Graphics : 5/5
Audio (Sound effects, voice acting) : 5/5
Soundtrack : 5/5
Story : 5/5
Characters : 4/5
Worldbuilding : 5/5
Immersion : 5/5
Replayability : 4/5
Bugs Cleanliness: 4/5
Price/Quality Value: 3/5

Difficulty (1-Very easy, 5-Very difficult): 2/5

Overall : 4,5/5, Peak",True,0,0,2025-02-09 11:47:03
"
---{ Graphics }---
☐ You forget what reality is
☑ Beautiful
☐ Good
☐ Decent
☐ Bad
☐ Don‘t look too long at it
☐ MS-DOS

---{ Gameplay }---
☑ Very good
☐ Good
☐ It's just gameplay
☐ Mehh
☐ Watch paint dry instead
☐ Just don't

---{ Audio }---
☐ Eargasm
☑ Very good
☐ Good
☐ Not too bad
☐ Bad
☐ I'm now deaf

---{ Audience }---
☐ Kids
☑ Teens
☑ Adults
☐ Grandma

---{ PC Requirements }---
☐ Check if you can run paint
☐ Potato
☐ Decent
☑ Fast
☐ Rich boi
☐ Ask NASA if they have a spare computer

---{ Game Size }---
☐ Floppy Disk
☐ Old Fashioned
☐ Workable
☑ Big
☐ Will eat 10% of your 1TB hard drive
☐ You will want an entire hard drive to hold it
☐ You will need to invest in a black hole to hold all the data

---{ Difficulty }---
☐ Just press 'W'
☑ Easy
☐ Easy to learn / Hard to master
☐ Significant brain usage
☐ Difficult
☐ Dark Souls

---{ Grind }---
☑ Nothing to grind
☐ Only if u care about leaderboards/ranks
☐ Isn't necessary to progress
☐ Average grind level
☐ Too much grind
☐ You'll need a second life for grinding

---{ Story }---
☐ No Story
☐ Some lore
☐ Average
☐ Good
☑ Lovely
☐ It'll replace your life

---{ Game Time }---
☐ Long enough for a cup of coffee
☐ Short
☑ Average
☐ Long
☐ To infinity and beyond

---{ Price }---
☐ It's free!
☐ Worth the price
☐ If it's on sale
☑ If u have some spare money left
☐ Not recommended
☐ You could also just burn your money

---{ Bugs }---
☑ Never heard of
☐ Minor bugs
☐ Can get annoying
☐ ARK: Survival Evolved
☐ The game itself is a big terrarium for bugs

---{ ? / 10 }---
☐ 1
☐ 2
☐ 3
☐ 4
☐ 5
☐ 6
☐ 7
☐ 8
☑ 9
☐ 10

---{ Author }---
☑ https://vojtastruhar.github.io/steam-review-template 
",True,0,0,2025-02-09 09:10:25
"This game totally grabbed me from the start and didn't let go. I found myself completely hooked, rooting for the characters like they were my best friends.
Connor, Kara, Markus - they all felt so real I was genuinely invested in their journeys, feeling every triumph and setback right along with them. The way the game makes you care about these androids is pretty darn impressive. That is the twist of mind as we are humans, right, still the game makes you care about the androids :)
Now, about the gameplay - for me it's got this perfect mix of story and action. It hits that sweet spot where you're always engaged but never overwhelmed.
Oh, and can we talk about the choices?  It's not just some illusion of choice - your decisions can totally change how things play out. It's like you're the director of your own sci-fi blockbuster.
As for the controls, I gotta say, they were smooth as butter for me. Whether I was using a controller or mouse and keyboard, everything felt responsive and intuitive. I know some players had issues with the mouse and keyboard setup, but honestly, it worked just fine for me. No complaints here!
The visuals? Absolutely stunning. Detroit looks gorgeous, and the attention to detail is insane. It really helps sell this futuristic world they've created.
Bottom line, Detroit: Become Human is a fantastic game that shows just how talented and dedicated the dev team is. They clearly poured their hearts into making something special, and it shows. If you're looking for a game that'll make you think, feel, and maybe even question what it means to be human, give this one a shot. Trust me, you won't regret it!",True,0,0,2025-02-09 09:03:50
"This is one of the best game I've played so far ,Most interesting and mindful game  
Very immersive story telling and well played characters 
love this game",True,0,0,2025-02-09 06:19:26
Really great story with multiple branching paths.  Really engaging and interesting characters.  The graphics hold up well and look very good.  Gonna do another run through or more to see all the options I missed.  Pick this game up well worth the money.,True,0,0,2025-02-09 05:38:02
"This game truly delivers. It's one of the best I've played in a long time, it has a captivating story, stunning graphics, and highly interactive gameplay. Whether you're a hardcore gamer or a casual player, you're sure to enjoy this experience.",True,0,0,2025-02-09 05:24:53
"masterpiece, perfect in every way, no words to explain how beautiful the story is",True,0,0,2025-02-09 04:44:01
"Game is amazing. I' ve recieved ton of emotions in a short time.
I truly belive this game should be played by every player who respect  masterpieces in game development.
Sound design 6-7/10
Grapic on PC 7-8/10 ( could be better if i manage to unlcok FPS)
Gameplay 7-8/10 simple not disturbing, moreover helping with immersion in general.
Story 10/10 As i mentioned is a masterpiece

Thank you for your attention my dear gamers. Good luck and have fun",True,0,0,2025-02-09 03:44:08
If I go into detail talking about it I will spontaneously combust from excitement (hyperfixations are so fun! I'm dying.) Just know that this game is really really really really really really really really really really really good.,True,0,0,2025-02-09 00:37:28
Some would consider this game to be on par as a Walking Sim type RPG… which is somewhat true but the story and emotional connection paired with such realism along with the amazing storytelling something that for me personally will always be rewarding and memorable. Going back to this game on Steam adds to the experience and i had to have this one in my collection.,True,0,0,2025-02-09 00:02:46
"Incredible game, really enjoyable, and you're never bored! Good graphics, characters, storytelling etc. So many different endings. Love it.",True,0,0,2025-02-08 23:07:08
"I really enjoyed the story in this. 
I was having some pretty terrible controller and keyboard input issues however.

Not sure if it was windows 11, my wireless usb 8bitdo adapter or the game itself. Maybe a bit of all 3?
The Controller would randomly stop responding in game. More specifically when QTE's would pop up.

This resulted in quite a few alt+f4's to retry the QTE.

A few times i switched to KB&M to see if that helped but i was getting the wrong input prompts and failing QTE's. Like it saying mash/press ""Q"" but it was actually ""A"" or having ""Spacebar"" as prompts for everything.

Both my controller and keyboard are wireless, Not sure if that has anything to do with it.


",True,0,0,2025-02-08 20:52:36
Really good. Not sure if I would replay the story again but maybe.,True,0,0,2025-02-08 18:53:31
"even tho its stressfull as f*** to choose the ""right"" decision in the given time, Its worth it in the end to see the carecter deveopment and outcomes of your coises.

Love it 10/10

P.S. Sorry about the brocked english",True,0,1,2025-02-08 09:50:31
"Game is lowkey peak for its price it has awesome graphics and gameplay is emotional, fun and interactive",True,0,0,2025-02-08 09:26:00
big fun and a game that drastically changes based on your choices and how you play,True,0,0,2025-02-08 08:30:41
This story/adventure/quick time event game from Quantic is probably their best one yet. Highly recommend. The characters and story writing are absolutely top notch.,True,0,0,2025-02-08 05:56:36
Amazing story with stunning graphics despite its age! Highly recommend for high low range-high range pcs,True,0,0,2025-02-08 00:53:46
"Detroit: Become Human gives you what most RPG games promise and don't deliver, choices that matter. The world building and historical materialism themes in the game give it a relevance that lasts even after a decade after release. Went and got Heavy Rain after because this developer needs support, and I need to see what else they have done. Games like this don't come out very often. It's is a masterwork of interactive entertainment. It's art so drenched in philosophy and politics that I will be talking and thinking about it for years to come. Games can and should be art, games can and should tell us something about ourselves and our world. Games aren't just games.",True,0,0,2025-02-07 23:31:35
"One of the best games of all time! It's genuinely a game that sticks with you for life, to this day I still replay it every once in a while.",True,0,0,2025-02-07 21:00:28
"Cannot recommend it enough. If you're considering getting it don't spoil yourself, rest assured that the game is INCREDIBLE and you will get your money's worth, it's better to discover the story on your own.",True,0,0,2025-02-07 19:36:50
"my favourite game ever, lovely lovely graphics and character relationships, cried many tears xoxo
",True,0,0,2025-02-07 18:41:07
"Compelling story, choices that actually matter and amazing visuals. Coupled with a story told from a humanly relatable perspective despite the game having you play as androids, who are confronted with both moral dilemmas and their own mortality, and you have a masterpiece. Negative is it's poorly optimised for PC. 9/10 would recommend full price.",True,0,0,2025-02-07 13:43:14
"Unplayable game, after 3 months of exchanging messages with the game producer, it still throws me a graphic errors in the game every 5 minutes.

@edit finally I managed to sort out issue with errors - FPS Monitor was causing the errors, adding the game to blacklist fixed the issue.

Apart from that game is nice.",True,0,0,2025-02-07 12:59:36
"Really great, unique and engaging. This game will move you if you engage with it. Theres some really intense moral play and decision making, of course.",True,0,0,2025-02-07 08:35:18
"Graphics and Design: Picture this: jaw-dropping visuals that make you squint and question whether you're still playing a game or somehow stumbled into a futuristic art exhibit. The level of detail is so high, you might find yourself complimenting a digital character's hairstyle and then wondering what you've done with your life.

Gameplay: Now, let's talk gameplay. You'll be controlling three androids—Connor, the android detective with the charisma of a cold latte; Markus, the robo-revolutionary who's basically the android Che Guevara; and Kara, the nanny bot turned freedom fighter. Each of their stories is as complex as assembling IKEA furniture without instructions. Your decisions actually matter here, so try not to mess things up. Or do. It's your dystopian nightmare, after all.

Story and Characters: The story tackles big questions like ""What does it mean to be human?"" and ""Why can't my toaster love me back?"" The characters are so well-developed you'll forget they're made of ones and zeroes. Connor's cool-as-a-cucumber detective work, Markus's rise to android hero, and Kara's heartfelt journey for freedom will have you questioning your own moral compass and possibly shedding a tear or two.

Sound and Music: The voice acting is top-notch, with performances that might just make you Google the actors to see if they're actually androids. The soundtrack is a mix of haunting melodies and epic scores, perfect for those moments when you need to make a life-or-death decision about a character you've grown way too attached to.

Replayability: Replayability? Oh, it's got that in spades. With multiple branching paths and a gazillion (give or take) possible endings, you'll find yourself playing it over and over, trying to see what happens if you make different choices. It's like a digital version of ""What if?""

Conclusion: Detroit: Become Human is like a rollercoaster ride through a futuristic soap opera, and it's every bit as exhilarating as it sounds. If you're into narrative-driven games with a side of existential crisis, this one's for you. Just remember, it's all fun and games until your smart speaker starts quoting Nietzsche.

11/10 (Sorry If I yapped to much there!)",True,0,0,2025-02-07 08:33:31
amazing graphics and emotionally moving,True,0,0,2025-02-07 06:42:30
"One of the greatest games i've every played. The story and it's characters were perfectly meshed together to bring an amazing experience that made every decision you make count throughout the whole game. Such a great concept in gaming and hope to see Quantic Dreams continue. 

10/10",True,0,0,2025-02-07 03:30:17
